origin,destination
"45.23813379999989, 18.480856099999972","45.19079370000091, 18.301578299999953"
"45.11753509999986, 18.932978100000028","45.18263130000077, 18.832328900000117"
"43.13277459999999, 16.980337900000002","43.146174300000055, 16.80151209999999"
"45.393707799999945, 14.326806699999993","45.28951219999998, 14.275257199999988"
"43.44276190000007, 16.693655500000105","43.48199960000009, 16.567660500000148"
"43.90253320000004, 16.367014299999926","43.82832739999999, 16.48010099999998"
"45.224966500000015, 18.73300069999999","45.120093099999984, 18.560295600000053"
"43.730261800000015, 16.62037160000004","43.73851690000016, 16.472702799999972"
"45.232686300000196, 17.521872199999933","45.20940940000058, 17.724865599999912"
"45.788268000000535, 16.636308999999933","45.68678210000005, 16.53303179999997"
"45.69490450000033, 16.215704400000053","45.645872099999906, 16.06261760000004"
"45.33225580000009, 18.59220649999999","45.22772460000002, 18.65648550000001"
"43.707547600000005, 16.698218800000017","43.70855590000003, 16.54291970000017"
