origin,destination
"40.90136699999991, 21.83093830000003","40.881968599999944, 21.910198600000047"
"37.89919359999987, 23.948190700000023","37.917137800000035, 24.025874500000008"
"39.50942449999973, 20.608566899999925","39.45852189999996, 20.67881640000006"
"38.04139729999994, 24.001399599999985","38.100633300000005, 23.980212099999992"
"40.96411280000008, 24.46586560000006","40.96871159999999, 24.5694275"
"40.8188874000001, 22.176184700000036","40.75905770000014, 22.174239200000176"
"39.6074116000001, 20.642421399999964","39.664205999999936, 20.55520330000001"
"37.97594290000011, 23.535912800000006","37.97697060000009, 23.43795400000005"
"38.046396300000026, 22.69715030000003","37.9848951999999, 22.669859599999892"
"38.04742520000027, 23.801992999999992","38.04427860000008, 23.9043330000001"
"37.9456094, 21.381042700000002","37.94178939999995, 21.50949019999988"
"40.68694079999995, 21.690045999999988","40.77115590000003, 21.768762200000033"
"39.56556519999992, 21.788603599999885","39.546972399999916, 21.681999999999963"
"37.98849720000008, 23.747247400000163","38.087249299999954, 23.83017690000001"
"39.21670990000001, 20.482383400000067","39.23641830000002, 20.600764599999998"
"40.867343900000115, 21.77973569999999","40.89949690000011, 21.86386569999998"
"40.78978190000003, 21.40326219999999","40.75417920000003, 21.479294699999986"
"39.502856599999966, 20.263120200000053","39.586082499999826, 20.262915600000078"
"40.49699499999999, 22.85658579999998","40.47319480000003, 22.96129599999994"
"39.539827600000066, 20.682709199999998","39.45808069999997, 20.736014399999974"
"37.952594900000065, 23.616417000000023","37.97016340000002, 23.721891700000032"
"38.02951349999991, 23.72371010000002","37.97182949999999, 23.64340179999999"
"38.089675499999906, 22.596645599999945","38.03961410000002, 22.711305599999985"
"37.762493799999596, 21.426695300000006","37.70033300000007, 21.425871799999967"
"38.08574510000002, 23.179901700000016","38.0589198, 23.07958389999998"
"38.59586629999998, 23.906292900000068","38.575425299999885, 23.807527299999997"
"37.950644100000005, 23.667785000000023","38.007922999999934, 23.774027000000025"
"40.78203370000053, 24.02417369999998","40.74436970000004, 23.966114399999995"
"40.682191, 21.717996600000006","40.724518300000014, 21.6658181"
"38.511561499999914, 22.55844799999994","38.59554459999981, 22.485647500000056"
"37.18951240000011, 21.591683299999993","37.23856820000005, 21.681902100000023"
"38.04954900000017, 23.750549799999977","38.04507690000012, 23.879105400000086"
"39.643229300000094, 21.707369300000046","39.586146399999954, 21.814914800000054"
"39.61938150000002, 20.526835600000027","39.52182080000021, 20.55733299999995"
"40.77724370000003, 21.774023000000035","40.68858770000007, 21.66205110000003"
"39.35064220000005, 22.962858000000033","39.358138100000204, 22.882483999999938"
"39.911380599999994, 20.530464200000022","39.9661939, 20.563923899999956"
"39.66455870000006, 20.477517600000034","39.70381070000005, 20.424090899999968"
"38.08308290000007, 23.93306150000001","38.06582349999997, 23.855036899999916"
"37.14198169999987, 21.947495200000013","37.163980299999956, 21.846080099999977"
"38.415546300000194, 21.262457300000076","38.47169540000016, 21.307278400000005"
"40.86441590000012, 21.963427500000034","40.8890824, 21.852006499999924"
"38.0880165, 23.804531400000062","38.051085900000025, 23.6995283"
"40.90103089999998, 24.3568286","40.93877180000002, 24.426685299999995"
"37.055261499999986, 22.17243770000003","37.02896809999987, 22.06861919999994"
"37.935561000000064, 22.86519670000004","37.95801089999986, 22.768676600000028"
"37.98910980000002, 23.72186659999994","38.05027179999991, 23.72487830000007"
"39.97645639999999, 20.447768399999998","39.927859599999806, 20.45209920000006"
"39.954010600000075, 20.351256899999985","39.97790059999989, 20.40650769999998"
"39.8652169999999, 22.746886600000007","39.81423569999965, 22.819636899999878"
"40.6239676, 21.821771000000002","40.68422050000005, 21.824965800000022"
"40.862217599999966, 21.99069619999998","40.89012220000013, 21.88558290000001"
"37.90544079999989, 21.354015499999953","37.8841071, 21.455591400000007"
"40.645591999999986, 21.71633900000003","40.60082750000005, 21.662048399999964"
"38.013791099999686, 23.59378339999998","37.95138059999991, 23.64237750000004"
"37.96994259999971, 23.694803300000185","37.92760749999998, 23.743832799999943"
