origin,destination
"59.230365700000064, 18.475314500000053","59.26294019999996, 17.88472840000001"
"58.37154010000003, 13.419319099999976","58.2905651000002, 13.936973799999956"
"62.32621760000011, 13.533395599999974","62.47937360000004, 13.996491400000004"
"57.505757999999965, 12.2103596","57.376777600000224, 12.025215199999964"
"59.474264399999974, 17.883700400000013","59.34963370000016, 18.58475960000001"
"56.46539189999992, 16.437240200000012","56.60700870000009, 16.646111300000015"
"59.47767519999995, 18.385194400000042","59.235290099999936, 18.02301109999996"
"59.333941800000304, 18.477572900000194","59.511207500000026, 18.181952200000012"
"59.52688249999998, 17.86703769999999","59.25288380000008, 18.27511530000004"
"66.22898070000001, 19.454298099999978","66.08927020000007, 20.071020899999983"
"59.42183790000002, 18.43928079999999","59.33075710000022, 17.98096320000001"
"65.76239319999988, 21.442970099999975","65.50782150000015, 21.47502169999998"
"65.68782339999998, 21.509573999999997","65.88117359999981, 21.466320000000046"
"59.32655700000006, 18.620173099999988","59.465962099999985, 18.15294910000007"
"56.511028599999854, 16.387052900000004","56.30967490000025, 16.509132599999976"
"59.47690389999994, 18.368925700000002","59.24862260000008, 17.963849499999974"
"66.14546489999952, 19.543293400000053","66.21893930000013, 19.86226460000001"
"56.336123799999996, 16.514239750000073","56.50843420000014, 16.613819899999996"
"59.24515060000021, 15.345416700000031","59.33066329999998, 14.88845610000003"
"59.2546541000008, 18.64416540000022","59.27134800000002, 18.13385689999994"
"65.73317559999995, 21.59151590000002","65.90758100000009, 21.374304699999986"
"59.597094199999795, 18.11534140000003","59.26536349999998, 18.19695979999998"
"66.23014679999991, 19.44739589999995","66.30495059999996, 19.868385399999994"
"61.294187000000015, 13.666888499999999","61.53772730000005, 13.816913699999944"
"59.19801669999967, 18.075390099999964","59.45938659999988, 18.340521799999983"
"59.21061060000014, 17.85316400000011","59.327635399999934, 18.41453619999999"
"62.37195810000019, 17.366701599999956","62.49556990000013, 16.959518300000003"
"66.32720610000018, 19.965672499999986","66.23964219999992, 19.53174899999995"
"65.83029100000005, 21.673300599999948","65.76599470000001, 21.342152899999988"
"59.20815099999977, 14.414257399999972","59.34742139999994, 14.728648100000004"
"61.48240230000001, 13.795874300000003","61.333776399999934, 13.470590099999969"
"62.368423600000455, 17.497648499999897","62.500110200000236, 17.160819500000027"
"62.545908099999906, 17.127129299999915","62.29986279999998, 17.467144900000097"
"59.260801600000015, 18.11095100000006","59.37575120000024, 17.700099800000004"
"61.28468219999981, 13.8612906999999","61.515286599999904, 13.632100099999986"
"65.64377720000005, 21.7776951000001","65.7133079000006, 21.291963199999984"
"59.208996400000224, 17.895129800000003","59.42450590000045, 17.793762800000003"
"59.1615287, 17.88510330000002","59.27268449999984, 17.512303700000018"
"59.86871470000006, 18.745215800000008","60.10804649999984, 18.824481000000024"
"55.525204999999985, 13.853507799999925","55.36780160000002, 13.144919799999991"
"60.63930340000023, 17.556957","60.67381099999989, 17.05445120000002"
"62.35865200000024, 17.50658010000003","62.417709600000016, 17.097600300000035"
"59.54395720000013, 17.98340230000002","59.219977500000006, 17.89636870000001"
"59.46056379999983, 18.132541899999985","59.33118049999995, 18.560327500000014"
"59.14216560000066, 18.14814769999997","59.33782560000031, 18.60244340000001"
"55.46206190000023, 13.813552999999965","55.41887149999979, 14.224963800000017"
"65.51093469999986, 21.398478100000005","65.76062289999997, 21.461339799999966"
"66.1434465000001, 19.60810990000003","66.1787087000002, 19.948196100000054"
"59.493325099999865, 18.367195000000056","59.24131709999963, 18.086417200000017"
"62.313354899999844, 17.444721600000126","62.428032800000324, 16.94467610000003"
"55.72375360000015, 13.46038329999995","55.53016910000014, 13.632561800000028"
"59.24447820000013, 18.024811299999932","59.01218909999986, 17.750875400000094"
"59.426076499999674, 17.772119499999974","59.36729719999999, 18.23652580000001"
"59.94808020000009, 18.82480460000006","60.17666479999982, 18.79799359999995"
"55.370543799999965, 13.452785000000008","55.47638000000004, 13.091945200000005"
"60.99495219999997, 15.5185959","60.78435820000002, 15.904136900000008"
"61.3415040999998, 13.600494399999985","61.49629440000032, 13.836462300000004"
"66.15959840000009, 19.55884730000004","66.26332500000008, 19.831278100000016"
"66.46633709999993, 19.694267899999883","66.2301828, 19.44709649999997"
"59.2504740000002, 18.10844330000001","59.26601599999997, 18.566085200000007"
"59.44339269999999, 18.04639889999998","59.21311330000003, 18.287113299999994"
"65.9234200000001, 21.407371499999993","65.71322810000002, 21.569129000000018"
"59.761812000000226, 18.63747399999986","59.986572200000005, 18.879168399999955"
"65.82090260000003, 21.1788035","65.75949169999996, 21.60060040000003"
"59.15587450000006, 17.923776099999994","59.25765980000009, 18.52259000000012"
"61.4884626999999, 13.679886399999987","61.25791040000009, 13.90386639999996"
