origin,destination
"60.42571770000021, 22.402083400000016","60.19454799999997, 22.194389099999995"
"66.66840889999993, 27.849664999999955","66.82799410000008, 27.07731350000008"
"60.02390279999989, 24.338166600000022","60.18076359999977, 24.904088800000032"
"60.14326090000005, 19.880309399999962","60.008529800000204, 20.139900199999897"
"66.62699899999993, 24.99926200000001","66.5420715000001, 25.617570999999973"
"60.256054200000335, 23.781922599999767","60.10096070000026, 23.337598699999926"
"60.308500000000194, 25.84797810000001","60.29200279999998, 25.406044800000018"
"61.12686870000001, 25.15644879999994","61.041916000000334, 24.529567000000004"
"66.72007460000053, 26.581870900000055","66.50143550000014, 25.744439000000035"
"66.55127170000009, 25.891692599999978","66.68614269999996, 26.716153299999977"
"60.450455700000006, 22.247853300000003","60.38693430000001, 22.1835583"
"64.3496342, 29.048445100000002","64.34886300000001, 28.897040200000003"
"60.05972800000001, 24.3833643","60.1587595, 24.4826979"
"60.48938690000001, 22.2375428","60.437536300000005, 22.2900101"
"63.247016900000006, 29.2670348","63.2466299, 28.993923600000002"
"61.91089470000001, 22.4960036","61.797138200000006, 22.495267000000002"
"61.821966700000004, 22.4688938","61.9327965, 22.4682241"
"60.43773410000001, 22.3193135","60.4372193, 22.167904500000002"
"60.735535500000005, 24.7889443","60.801639400000006, 24.723587700000003"
"65.3099084, 25.476141300000002","65.377421, 25.544053"
"67.85651, 23.704569300000003","67.8757272, 23.723216"
"62.2162699, 25.2328724","62.247427800000004, 25.233497800000002"
"60.44626040000001, 22.3164893","60.395253200000006, 22.2657111"
"61.7122717, 28.6121608","61.712879400000006, 28.5690822"
"61.470643, 23.806084700000003","61.4208744, 23.855489600000002"
"60.208638, 24.978691","60.16836910000001, 24.9778744"
"60.4857201, 22.281213400000002","60.44027440000001, 22.280847400000003"
"60.4509435, 22.214831500000003","60.4511904, 22.320740200000003"
"62.386943800000005, 25.2742885","62.356293300000004, 25.244442600000003"
"60.4448743, 22.1666443","60.44416450000001, 22.3020141"
"60.4253438, 22.2461175","60.424848700000005, 22.335075500000002"
"61.19508390000001, 26.0188302","61.195622300000004, 26.1190913"
"61.336670500000004, 25.398423","61.244120300000006, 25.398713100000002"
"60.426488600000006, 22.148264400000002","60.45403340000001, 22.120437000000003"
"61.125637600000005, 21.8510062","61.184078400000004, 21.791997600000002"
"60.4407635, 22.261710400000002","60.37110860000001, 22.1925625"
"61.581653800000005, 27.821416000000003","61.554141800000004, 27.8211605"
"61.922305900000005, 25.157420300000002","61.98031220000001, 25.2158705"
"60.876508400000006, 26.474837500000003","60.8758813, 26.2429214"
"60.2985789, 24.9106455","60.397595, 24.911242"
"61.018500700000004, 24.5104119","61.05341430000001, 24.5105682"
"61.29878720000001, 22.2583169","61.3465331, 22.210023800000002"
"62.1554166, 25.748779900000002","62.097107, 25.7494243"
"60.8483986, 27.115870700000002","60.848829800000004, 27.000893"
"61.1071448, 21.836560900000002","61.174768500000006, 21.8361103"
"60.2049481, 24.8703694","60.2055037, 24.979514100000003"
"65.0294889, 25.4199336","65.005818, 25.444260800000002"
"65.030238, 25.4185537","65.00514820000001, 25.4428661"
"63.1168576, 22.6111718","63.0722013, 22.5665771"
"60.360761100000005, 24.9903079","60.441007500000005, 25.0698231"
"64.340641, 28.9846147","64.30319490000001, 28.9476374"
"60.694321, 26.7812181","60.695145800000006, 26.9356997"
"60.849549, 27.108829","60.8490316, 27.001283100000002"
"64.3594791, 29.1129718","64.359988, 28.860896500000003"
"63.720263200000005, 22.7623843","63.72063550000001, 22.6270987"
"61.4810388, 25.077821","61.540913700000004, 25.017431600000002"
"62.771011, 30.1005596","62.7705083, 30.2458595"
"63.245659, 29.210363400000002","63.2457701, 28.996501100000003"
"63.1245344, 27.8352782","63.0750997, 27.835401400000002"
"60.18384820000001, 24.9681906","60.2305968, 24.9214027"
"60.81364310000001, 25.7341683","60.730478600000005, 25.734917000000003"
"60.4576702, 25.0552333","60.4584679, 25.1584825"
"60.151358900000005, 24.8858995","60.197560100000004, 24.932544800000002"
"60.373094200000004, 25.0605231","60.373184300000005, 24.882976300000003"
"65.82436530000001, 29.0766445","65.9277247, 29.180725600000002"
"60.303640200000004, 24.6513172","60.218173500000006, 24.651861500000003"
"60.067313600000006, 19.954265","60.1330266, 19.8890822"
"65.13374730000001, 25.355930200000003","65.2140084, 25.275449400000003"
"62.3374497, 24.8373053","62.3557246, 24.818766500000002"
"61.31807310000001, 25.4053989","61.25982140000001, 25.406270000000003"
"60.2074937, 24.8761723","60.2080618, 24.968306300000002"
"60.44344890000001, 22.2539693","60.37682, 22.1871584"
"63.2141809, 29.032827100000002","63.2141474, 28.821162800000003"
"66.47452580000001, 25.8600472","66.52726990000001, 25.860507700000003"
"60.1822693, 24.6566788","60.209724800000004, 24.683775200000003"
"60.4376194, 22.2673351","60.4824551, 22.3124641"
"62.247199800000004, 25.742077300000002","62.3338977, 25.829520400000003"
"61.924696700000005, 28.664689600000003","61.94736820000001, 28.6867881"
"60.143092100000004, 24.389425300000003","60.0533956, 24.389543300000003"
"61.0095606, 24.452294600000002","61.0261629, 24.451801800000002"
"63.384705200000006, 30.210186900000004","63.4344255, 30.159595000000003"
"60.160731500000004, 24.950317100000003","60.2028997, 24.9079678"
"60.465395900000004, 22.3102203","60.422264500000004, 22.267294200000002"
"64.4101229, 28.940291600000002","64.3268865, 28.857606"
"60.724120600000006, 24.1967339","60.72425500000001, 24.261845700000002"
"61.778741800000006, 29.023104000000004","61.777965900000005, 29.0959754"
"64.333556, 28.963583600000003","64.3788833, 28.9189122"
"60.8770686, 26.6314335","60.9577201, 26.550159200000003"
"60.9316984, 26.6080012","60.8538988, 26.6852459"
"60.118434, 24.468456900000003","60.0336367, 24.3843585"
"66.64997600000001, 25.4547624","66.54533620000001, 25.5600506"
"60.23991470000001, 24.6079037","60.177038100000004, 24.6705569"
"60.0535767, 24.370846500000003","60.159969700000005, 24.476921400000002"
"63.12264630000001, 28.962013600000002","63.168589600000004, 28.962810100000002"
"60.164961100000006, 24.909858900000003","60.200432600000006, 24.9451931"
"60.7333416, 24.814979500000003","60.733527200000005, 24.6455221"
"60.452997700000004, 22.272248100000002","60.3925605, 22.2731324"
"60.1212061, 24.448724300000002","60.029637400000006, 24.3570326"
"60.4388396, 22.2645528","60.37094630000001, 22.1972674"
"61.4175082, 27.480660500000003","61.41824930000001, 27.588961500000003"
"62.313143800000006, 25.8320283","62.3865605, 25.831751500000003"
"61.2262915, 21.783443400000003","61.1565378, 21.8529684"
"60.244889500000006, 24.7565129","60.3079362, 24.6942829"
"62.077797700000005, 25.838033300000003","62.13319370000001, 25.837672100000002"
"62.716534, 30.902362900000004","62.758781500000005, 30.860571600000004"
"61.206258000000005, 25.6784284","61.1809293, 25.6777081"
"63.233195300000006, 29.2631976","63.232346400000004, 29.0596372"
"60.172336200000004, 24.958522700000003","60.2263085, 24.903736000000002"
"60.4384218, 22.282923500000003","60.4857646, 22.236387500000003"
"60.445711800000005, 22.3129612","60.4459877, 22.149306300000003"
"60.4680279, 22.324863200000003","60.4186235, 22.275387000000002"
"60.446586100000005, 22.2727791","60.4870151, 22.2318868"
