origin,destination
"56.99152510000007, 23.880695200000005","56.99692450000015, 23.52109510000002"
"56.9448725000002, 24.12157049999998","57.06199850000025, 24.04184250000004"
"56.91387890000003, 24.02553069999997","57.063474400000196, 24.03284020000004"
"57.04960580000004, 24.20156130000004","56.91061599999988, 24.016365400000126"
"56.90059290000001, 24.065999700000177","57.066129, 24.086539899999924"
"56.76235249999997, 22.589600099999988","56.72999839999993, 23.037146000000003"
"56.997589600000005, 23.47616770000003","56.980900500000004, 23.834278299999898"
"56.98751789999991, 24.006447899999998","56.96956570000005, 24.276642299999956"
"56.98292839999987, 24.303057700000036","56.9484841999999, 24.002377300000024"
"57.079642599999985, 24.345989500000005","56.961158499999975, 24.063083499999948"
"56.88176080000017, 24.072908499999965","57.04083020000019, 24.07567329999995"
"56.90110480000004, 24.031529399999854","57.04479709999996, 24.095196900000012"
"57.025235499999916, 24.10232430000002","56.87560410000003, 23.945833000000004"
"56.9443982000001, 24.325345499999994","57.0133882000001, 24.018255499999988"
"56.86014159999982, 24.368656600000154","56.9712905000001, 24.013056200000012"
"56.85824950000004, 23.91537029999986","56.999336899999854, 24.1324512999999"
"56.9910641000002, 23.878517800000047","57.02721240000003, 23.49469180000006"
"56.92444700000015, 24.26569450000004","56.98290490000001, 24.00568489999997"
"57.02981449999983, 24.1028597999999","56.88535940000015, 23.982510200000085"
"57.0162303000004, 23.49770640000005","56.985408899999996, 23.854449099999997"
"56.87534239999992, 24.00081130000008","57.019997499999896, 24.127798399999943"
"56.941361999999955, 24.291017300000032","57.01886609999997, 23.983948299999973"
"57.03194059999993, 24.271395100000078","56.9628201000001, 23.99499480000006"
"57.01787379999992, 24.306260499999954","56.96559209999997, 23.976428299999935"
"56.86933929999996, 24.369397900000042","57.01494930000013, 24.023009200000157"
"57.057990000000125, 24.16658980000008","56.906598300000056, 24.013648800000063"
"56.968770700000036, 23.808817499999936","57.02981879999997, 23.489490300000078"
"56.87275250000024, 24.104761899999883","57.01781559999978, 24.10109420000006"
"56.993666800000035, 23.92390229999997","57.02275319999974, 23.48948280000002"
"56.93125780000001, 24.307811099999906","57.03166040000003, 24.000221500000023"
"56.94568530000009, 24.299513000000097","56.97933510000005, 24.03091680000002"
"56.831839800000004, 24.222019500000034","56.796324100000476, 24.75476580000022"
"56.906527399999874, 24.194472699999974","56.74373509999973, 24.788345600000003"
"56.87218409999994, 22.23947640000011","56.74472560000004, 22.63333629999996"
"56.06979820000031, 26.691517400000052","55.84948149999989, 26.481389499999942"
"56.651841000000076, 25.083635800000078","56.82747460000007, 24.518445399999983"
"56.76030740000016, 23.909813400000008","56.99615050000032, 24.339333499999977"
"57.03735329999996, 24.289438599999983","56.7220336, 24.261206099999935"
"56.68957620000034, 24.85991900000005","56.84714550000008, 24.24788779999999"
"56.92433430000007, 24.414959000000028","56.687192700000146, 24.929340300000053"
"57.17647780000001, 23.2106601","56.94254529999987, 23.604022500000017"
"56.72205350000002, 24.804551199999995","56.90347659999999, 24.13442890000012"
"56.94597129999987, 23.4921026","57.17939040000022, 23.201553399999998"
"55.72472500000004, 26.609743699999992","55.910945100000404, 26.580457999999886"
"56.66712490000029, 23.734240499999974","56.43407495000017, 23.34433700000006"
"55.72782480000011, 26.552413700000027","55.919396999999904, 26.5614099"
"56.463902799999985, 23.35136760000004","56.708731699999994, 23.703784899999974"
"56.890992700000126, 24.399961699999995","56.71010790000013, 24.920836200000053"
"56.731779300000206, 22.956544600000043","56.69634400000027, 22.421551700000016"
"56.923616099999926, 23.655636000000072","57.09292000000007, 23.196144100000012"
"57.3399830999999, 24.95185819999999","57.318057699999805, 25.379803400000096"
"55.762822500000304, 26.783765699999915","55.9084203000005, 26.54730920000008"
"56.780634400000224, 22.224140400000085","56.751335699999956, 22.66720060000006"
"55.94275510000013, 26.593318899999996","55.746971800000395, 26.618456599999895"
"56.87482089999992, 22.265539799999985","56.752533700000036, 22.655945499999962"
"57.01524129999991, 24.63003310000006","56.7163749, 24.68635010000002"
"57.05316679999963, 24.07061860000002","56.732054799999965, 24.247380300000028"
"57.12995980000002, 23.11370819999998","56.960255200000084, 23.672230599999992"
"56.700862900000146, 23.831447100000002","56.93071210000012, 24.332672399999986"
"57.111008999999896, 24.565762800000147","56.929463899999895, 24.034721999999842"
"56.952599599999985, 23.62863909999983","57.10667180000009, 23.16341270000007"
"56.01255049999967, 26.710837500000036","55.77624549999992, 26.495719000000058"
"56.756772299999945, 22.632098299999917","56.84643220000026, 22.221889300000097"
"55.82289760000009, 26.53698850000001","56.09417230000005, 26.684459999999998"
"56.58414809999997, 21.404877999999997","56.47016949999973, 21.004883100000015"
"56.97294890000001, 23.860299499999993","56.850876699999965, 24.48912010000002"
"56.764200799999905, 22.60862110000002","56.612201000000056, 23.04503010000008"
"57.030699299999945, 23.472697400000058","56.910126200000285, 24.041850900000103"
