origin,destination
"21.69382499999986, 39.58210069999999","21.35015069999999, 39.877508399999925"
"25.881146800000018, 44.206231900000105","26.251920999999808, 43.888545900000196"
"24.01273039999984, 46.97663790000003","24.100518900000083, 47.376415699999825"
"25.69970709999992, 44.296772325000035","26.097708300000004, 43.95468060000001"
"26.21181210000004, 43.467370499999994","25.998917900000002, 44.0256947000001"
"26.428689500000008, 43.88350190000006","25.933125199999928, 44.178428599999854"
"26.07137980000001, 44.09987040000006","25.82456319999996, 43.67899270000006"
"31.00578470000019, 41.139123700000255","30.80699810000007, 41.311995200000226"
"19.46333700000003, 41.9650812999999","19.84640129999998, 41.85905619999992"
"26.436496000000055, 44.01945209999986","25.951974299999947, 43.95919610000025"
"16.846948950000133, 42.91436280000009","16.561138199999984, 42.75602649999999"
"26.299949300000023, 43.89938209999991","25.856972549999995, 44.15848505000018"
"24.57762192499993, 46.999790500000046","24.891703599999964, 46.7949285000001"
"21.419530100000134, 39.61861770000017","21.48713780000002, 40.02568869999994"
"25.8705622999999, 44.09134269999995","26.43664069999999, 43.9022422"
"26.415272499999944, 43.76717660000015","26.057835500000106, 44.0688638999999"
"26.34605400000016, 43.93058180000024","25.85379129999999, 44.238151699999776"
"24.550214399999977, 46.4266298000002","24.533901300000043, 46.89219049999981"
"21.56714640000014, 39.81221260000016","21.250522100000012, 40.0976622"
"21.643997900000013, 39.782212500000234","21.340258499999987, 40.04380379999992"
"26.536512300000066, 44.01417470000006","26.054173600000045, 43.99691909999995"
"20.449334100000083, 44.69906600000012","20.395118500000027, 45.21088470000002"
"26.590868299999993, 50.073018299999895","26.40022200000003, 50.22801280000003"
"26.43555859999979, 43.851055600000336","25.923528600000015, 44.1313139000001"
"26.41096890000003, 44.11071520000007","25.943875249999945, 44.05703560000008"
"26.217011800000098, 43.89754239999984","25.890688300000036, 44.226078100000294"
"18.500411400000132, 42.063999099999954","18.841136000000088, 41.96973459999999"
"21.711679649999958, 39.55846744999997","21.3783600999999, 39.88513729999998"
"16.506760500000006, 42.781509299999996","16.552871899999932, 43.04755439999997"
"26.12737710000005, 43.98120430000021","26.157021175000036, 44.065136012499956"
"25.032901099999947, 46.36537519999987","25.017993599999944, 46.45088599999985"
"18.603453700000042, 42.01483949999998","18.495194900000048, 42.017421099999815"
"26.02052750000003, 40.34172179999998","26.00153250000002, 40.42508479999999"
"27.612566099999942, 47.4426504","27.562913499999944, 47.4093786"
"23.96486729999998, 46.37122789999996","24.051875700000096, 46.369696099999615"
"20.536737300000045, 41.128084800000096","20.477886099999896, 41.1504271000005"
"19.620695800000014, 41.990814499999985","19.479326700000037, 41.953440699999895"
"21.256323900000023, 42.897592400000036","21.233233500000004, 42.8212665"
"26.267431700000017, 44.720020299999945","26.27571030000007, 44.844742999999966"
"25.677916299999982, 45.71737600000024","25.656408599999978, 45.81090220000018"
"18.447908200000054, 42.076629200000056","18.51974720000015, 42.09441659999987"
"25.706661099999987, 42.7391769999999","25.591243800000104, 42.5849865000004"
"21.284625900000005, 42.86632419999999","21.220358199999968, 42.814117700000125"
"24.529994699999968, 46.63040759999981","24.605479299999903, 46.63845380000005"
"24.99671959999997, 46.926480500000004","24.94083329999995, 46.891314975000114"
"24.945042300000065, 46.37431010000015","24.99984139999996, 46.444486599999784"
"28.40716530000027, 45.95851260000002","28.228946100000062, 45.94614890000013"
"27.911628549999964, 45.53886079999999","27.977255674999917, 45.626187849999546"
"21.20065030000008, 40.0052448000001","21.182492500000045, 39.94556020000003"
"28.444507599999994, 45.96137350000009","28.38504580000005, 46.032548499999855"
"19.783841700000025, 41.705914699999965","19.82342539999995, 41.657897800000065"
"18.774824600000173, 41.420581600000105","18.73747800000001, 41.47840440000007"
"24.074011099999943, 47.256990000000215","24.166937099999988, 47.37238470000022"
"19.707195299999956, 42.0139690999999","19.59336350000001, 41.979953299999906"
"26.07330380000004, 43.93359700000027","26.10231890000005, 44.04153599999995"
"25.976101500000034, 43.96333429999977","26.084545100000046, 44.040803600000075"
"25.620774799999946, 41.009455000000074","25.696606199999938, 41.043877200000104"
"24.90819949999992, 46.37470989999985","24.94285719999998, 46.291205299999824"
"24.852697000000052, 46.829207","24.969357500000015, 46.74982340000012"
"27.967710699999994, 45.56594","27.859625599999962, 45.53861170000011"
"21.38849800000001, 40.90328509999986","21.365334399999977, 40.83677590000001"
"16.616978399999923, 42.849328199999775","16.60365530000004, 42.931362000000036"
"26.10021350000008, 44.0847189000001","26.0870211, 43.99900020000005"
"26.034814999999977, 44.00529740000002","26.091442299999976, 43.93530810000004"
"23.96217480000021, 46.35117039999952","23.85511499999999, 46.35374370000016"
"23.001666199999967, 39.894189799999765","23.050429999999942, 39.74820240000021"
"26.13197160000005, 44.08342480000019","26.069283900000027, 43.97616800000003"
"28.456208900000032, 45.944097799999945","28.268250300000055, 45.933413100000145"
"19.685624399999988, 42.00555499999993","19.493158100000027, 41.9432485999999"
"26.307329500000026, 43.08912630000013","26.38808200000003, 43.08860580000012"
"21.439816199999985, 40.53099989999993","21.459867000000003, 40.58712789999993"
"25.135785299999977, 44.596950500000105","25.210819600000033, 44.5919939999999"
"24.928877200000052, 46.37436960000018","24.98583860000006, 46.43665590000015"
"27.948959899999995, 45.47853449999998","28.01037729999988, 45.55331334999997"
"19.95804000000005, 41.32784669999993","19.937623800000008, 41.26022279999998"
"20.417243200000012, 44.87021579999994","20.479054900000033, 44.79304860000012"
"27.572623100000072, 41.71020109999976","27.51975169999986, 41.618433100000075"
"21.174414099999936, 39.929165300000044","21.190214799999964, 40.007409500000065"
"27.590521100000032, 41.73301149999987","27.500020600000042, 41.64092409999993"
"17.31914880000007, 43.11987230000027","17.316258999999988, 43.16271899999997"
"28.45303669999989, 45.93027140000007","28.240126550000006, 45.92370555000002"
"17.17951609999991, 42.42237779999992","17.129093800000057, 42.436046649999994"
"17.281837699999837, 42.98575189999995","17.212362899999977, 42.93864719999997"
"25.521971200000046, 42.55906790000001","25.645602700000097, 42.62732240000039"
"25.569992700000103, 42.58187510000039","25.696337199999988, 42.721139799999925"
"23.892975499999977, 46.30866320000013","23.96422489999998, 46.37312829999996"
"17.444023300000005, 44.13113520000023","17.50746420000001, 44.136022900000015"
"20.452046099999997, 41.055148900000106","20.400526199999984, 41.08891890000015"
"27.534774899999917, 41.73005739999989","27.52020609999986, 41.61747160000008"
"28.446553399999964, 45.94087490000001","28.228946100000062, 45.94614890000013"
"27.952607600000047, 45.536378599999985","28.00178099999992, 45.57979169999954"
"26.438120699999793, 43.87724730000033","26.47011900000004, 43.970346000000035"
"26.239464999999985, 44.81970730000001","26.336927100000036, 44.78654440000009"
"19.948267900000044, 41.36561219999993","19.942907700000053, 41.30120159999993"
"21.391733299999903, 39.77334619999984","21.447016599999987, 39.87419269999999"
"26.032047199999973, 43.973222700000086","26.16882540000004, 44.066064299999994"
"19.19447309999996, 41.73279000000014","19.127011799999963, 41.77585520000011"
"26.314405900000033, 44.84806680000012","26.238481799999168, 44.8627905000008"
"21.457649500000002, 39.978368399999894","21.43774999999994, 40.04107549999996"
"26.286114100000013, 44.73638179999995","26.242669500000005, 44.7999822999999"
"26.268565000000027, 49.92860990000016","26.280775700000035, 49.99398679999973"
"23.93139819999998, 46.33655189999996","24.021767200000095, 46.35376019999961"
"26.732564999999997, 41.74081349999976","26.6584282999998, 41.746287299999985"
"28.451993400000067, 45.92389809999999","28.274954899999905, 45.94707840000017"
"21.343112299999987, 40.03687719999992","21.405548799999934, 40.039210499999975"
"24.73392250000002, 39.31436469999997","24.716542499999964, 39.37172899999993"
"26.14927679999995, 43.918251900000065","26.048879999999983, 44.01724910000015"
"18.503766800000033, 42.11454659999989","18.476220500000068, 42.046517700000045"
"24.014036799999978, 46.35557880000008","24.094655000000095, 46.40292489999961"
"23.011591099999997, 39.749350500000105","23.028387499999994, 39.88047709999995"
"24.998086399999956, 46.70067070000025","24.83494560000005, 46.82996950000001"
"18.28098759999992, 42.80806949999991","18.281323400000005, 42.85581199999977"
"21.483530599999977, 40.43202829999999","21.461730099999905, 40.49268790000001"
"24.523286600000006, 47.40325680000007","24.601089499999897, 47.37422699999997"
"23.94306119999998, 46.34371609999996","24.02103799999997, 46.34980100000008"
"28.386960200000285, 45.9788622","28.274363000000157, 45.958476700000155"
"17.12850319999991, 42.44441729999989","17.194096399999907, 42.41815599999992"
"24.980471699999914, 46.262949599999835","24.929829099999914, 46.337211699999834"
"27.86441809999984, 45.44415690000001","27.939360299999894, 45.54618150000015"
