origin,destination
"53.45155610000027, -6.15029850000002","53.282741500000206, -6.135117299999943"
"53.36072610000011, -9.327087999999957","53.38048820000014, -9.367866699999972"
"53.27641329999999, -6.121080900000007","53.388953600000114, -6.129716000000043"
"53.43894899999985, -6.181017099999995","53.2911631, -6.128316800000005"
"53.41960299999961, -6.147139400000015","53.28733060000001, -6.116460000000008"
"53.392556700000036, -9.38087769999999","53.35332710000012, -9.38790359999995"
"53.29917969999985, -6.189233199999936","53.3811703, -6.059327700000014"
"53.374202000000174, -6.063243499999997","53.29927169999998, -6.253343699999985"
"53.17504270000007, -8.902245300000008","53.251335700000155, -9.168300500000004"
"53.37462120000019, -6.063095899999998","53.3104796000001, -6.268440399999998"
"53.29707210000006, -6.243448800000034","53.38885520000001, -6.076682300000013"
"53.43789669999992, -6.124816699999996","53.29178520000019, -6.143076100000018"
"53.28823929999991, -6.202167100000024","53.37391920000036, -6.0659744999999825"
"53.38438000000002, -6.0649871000000255","53.305111600000004, -6.227088100000006"
"53.414714799999594, -6.151659700000017","53.29554460000008, -6.139485600000011"
"53.30064210000022, -6.242546399999991","53.36537769999999, -6.072987899999985"
"53.37279349999985, -6.160182100000024","53.245428100000005, -6.123844299999996"
"53.382136700000174, -6.05934859999998","53.293319500000045, -6.234072300000035"
"53.437865299999935, -6.126096299999995","53.29029860000008, -6.126622700000005"
"53.290654599999954, -6.156922299999982","53.44674429999972, -6.134457699999976"
"53.19474760000037, -8.784391599999953","53.251933799999975, -9.159118299999962"
"53.38392950000034, -6.177916800000028","53.27546130000008, -6.1236145999999865"
"53.28752160000003, -6.163942199999996","53.44355349999962, -6.127340100000014"
"53.41883749999994, -6.141761899999993","53.28122810000003, -6.140789200000002"
"53.383965600000046, -9.391650599999995","53.33838519999998, -9.353488100000002"
"53.26442819999996, -6.110173899999999","53.37135209999985, -6.1668059999999905"
"53.3069769, -6.249741499999999","53.38098400000001, -6.066597499999998"
"53.38284319999999, -6.165833000000013","53.266679300000284, -6.121483900000022"
