origin,destination
"54.06278410000004, 21.79921299999999","53.78852370000009, 22.095820800000073"
"53.618840900000706, 15.663825899999898","53.32912110000011, 15.912848799999997"
"49.982040999999846, 19.585234199999963","50.01889280000029, 20.238618550000012"
"52.00510759999988, 20.679104700000035","52.400232199999806, 21.034522099999865"
"51.1307000000002, 15.245551999999979","51.450738299999884, 15.089541100000064"
"54.02392599999999, 21.74680729999989","53.85853669999996, 21.221854999999998"
"52.71107019999981, 15.23448794999998","52.699249000000194, 14.712303599999942"
"52.53779299999989, 15.468483499999998","52.690933900000005, 14.87180530000002"
"51.36054300000002, 20.57528680000013","51.31353720000008, 20.67331500000005"
"51.11945239999973, 23.496649199999993","51.14352030000014, 23.378187700000034"
"50.66187839999979, 16.37677080000012","50.74209340000006, 16.445202299999934"
"51.10931489999969, 19.38095909999995","51.04394420000012, 19.49905849999998"
"51.37977960000008, 21.157787100000043","51.38682160000013, 20.995873700000015"
"49.97238770000047, 19.131008199999957","49.890977100000306, 19.122593699999957"
"51.13254949999991, 21.568523300000056","51.201003800000294, 21.45219849999998"
"50.10180460000083, 19.803824200000072","50.112397099999946, 19.642634000000125"
"50.74503030000024, 23.266714600000135","50.691361699999895, 23.190889400000014"
"49.868412299999925, 19.153243299999957","49.787431500000125, 19.17482909999999"
"50.45937579999994, 19.498496299999992","50.46944080000023, 19.723941900000018"
"51.75569679999992, 19.813435799999976","51.86531399999999, 19.72921479999999"
"53.27079865000012, 22.617474850000008","53.40066450000028, 22.582360400000002"
"49.96143719999992, 18.445169399999966","50.055980200001386, 18.5106915999999"
"52.486742299999996, 16.83151860000004","52.46090989999986, 16.962417699999968"
"49.97875369999991, 18.441960500000008","50.07731550000007, 18.51330029999998"
"50.877803000000206, 20.7277105000001","50.88790560000004, 20.571792999999985"
"50.11589759999982, 19.492195000000017","50.03796549999985, 19.41667199999997"
"50.57563340000013, 23.549565500000092","50.62924700000005, 23.467671199999984"
"50.44300570000006, 22.22214189999995","50.43270290000014, 22.09370839999994"
"50.55390499999997, 23.165563899999942","50.52622639999991, 23.285890800000093"
"54.348004600000465, 18.645724700000056","54.41998809999997, 18.605847300000008"
"52.993790300000164, 20.577815399999984","52.91493900000005, 20.532939400000025"
"51.079599199999706, 19.214925300000107","51.08664619999998, 19.445215799999993"
"51.75694360000001, 19.75008620000001","51.66763600000004, 19.70221640000013"
"52.32584809999982, 16.823151699999954","52.40523290000244, 16.893307100000044"
"50.117330299999914, 18.64168229999999","50.10646820000008, 18.797575000000055"
"52.09646040000015, 21.30374039999997","52.16593739999995, 21.182344500000024"
"51.42869890000005, 21.946579900000113","51.36310789999989, 22.029914099999957"
"51.71575339999989, 19.873586599999957","51.819086299999874, 19.75743719999992"
"51.60187939999992, 15.21902290000002","51.59329750000009, 15.094285800000016"
"54.638529299999966, 18.260437200000116","54.599777400000185, 18.3610842"
"49.323690499999735, 20.052011900000075","49.36729200000032, 19.96559009999991"
"50.187639099999984, 22.43257779999998","50.1214203000004, 22.390343299999955"
"50.812304300000235, 20.496237600000047","50.74540330000001, 20.64518540000004"
"50.17281360000002, 19.59270660000001","50.12579060000016, 19.712422299999943"
"50.155577400000034, 18.587268700000006","50.236793899999846, 18.620636600000076"
"54.48221459999996, 18.56450390000001","54.4970325000001, 18.42030660000001"
"49.764086000000354, 21.482200100000004","49.75441300000004, 21.32457470000007"
"50.00569980000012, 18.28933980000001","50.08211230000014, 18.38966359999994"
"52.4431127999996, 16.994844000000132","52.42457250000007, 16.89490089999997"
"52.87980190000009, 22.91634390000001","52.95390000000005, 22.956110600000045"
"50.01117320000021, 18.632698299999923","49.98665590000022, 18.788282299999928"
"50.60395659999992, 23.271254799999962","50.58252489999998, 23.136210799999997"
"52.18821880000021, 22.342057800000045","52.18270140000109, 22.174723099999895"
"53.36250030000004, 15.625069100000026","53.45090330000086, 15.650093300000002"
"51.37744270000008, 18.251016100000026","51.29889899999997, 18.210968499999957"
"49.569928999999945, 20.332427300000067","49.52475950000026, 20.44781210000002"
"51.81166079999991, 19.46202879999999","51.907649299999996, 19.572015199999996"
"49.81057369999999, 22.8370994","49.81855339999998, 22.713219999999954"
"51.03901860000045, 15.59545999999993","51.07896649999995, 15.533281300000077"
"50.28010580000016, 22.57638404999997","50.263603800000396, 22.730676699999986"
"49.88486600000007, 18.71520820000005","49.94351229999996, 18.81541729999996"
"52.50766420000001, 16.834899000000032","52.42497360000049, 16.927497200000158"
"53.425225400000144, 14.563451399999959","53.480046499999965, 14.61177329999998"
"50.597728299999886, 21.70815000000004","50.69794190000023, 21.723900599999922"
"52.44694359999998, 16.863106700000042","52.4853088999999, 16.96448429999999"
"50.759332599999965, 22.853148900000004","50.805559299999956, 22.766579999999905"
"54.363320800000245, 18.12695139999999","54.323553299999986, 18.19381310000003"
