origin,destination
"49.80586890000047, 9.944728399999994","49.70755550000004, 10.180067799999987"
"51.12865280000013, 13.089194000000003","51.05660079999995, 12.827558700000004"
"54.55004160000102, 13.52702729999998","54.4157475, 13.541636799999985"
"52.66513460000007, 10.683396599999973","52.76163389999985, 10.953935099999963"
"53.42422282500003, 13.92663315000001","53.553337600000276, 14.06232070000008"
"51.3306807, 6.725423399999996","51.36941280000003, 6.973228899999981"
"54.04500630000002, 13.778654400000006","54.073185500000314, 13.553405599999996"
"52.46608410000002, 13.231694550000004","52.6387739, 13.299314200000007"
"47.871501199999976, 10.690844500000003","47.92224620000011, 10.502123900000022"
"51.17548150000013, 6.254747400000046","51.06257410000047, 6.080329500000019"
"53.96229510000033, 12.431379199999922","54.106854300000215, 12.42109440000002"
"54.27292399999968, 12.522516199999943","54.17463820000012, 12.691728999999993"
"47.71730210000024, 12.90027680000001","47.5872772, 12.986260499999997"
"53.275731299999975, 7.9561053000000035","53.437022200000094, 8.037673099999987"
"47.78053370000068, 12.4953135","47.8177076000001, 12.714870999999963"
"48.038600899999714, 12.009053099999969","48.07483100000019, 11.775743800000022"
"53.21710540000005, 14.064402699999992","53.20036940000007, 13.808777900000006"
"48.17454760000025, 11.55539990000002","48.04342040000008, 11.7730334"
"52.44426050000005, 8.316929099999983","52.438608500000235, 8.609376499999993"
"48.3200875999998, 7.874164600000024","48.29065329999989, 8.077745800000004"
"53.9452222999997, 13.145873699999974","53.8066850999999, 12.937844999999996"
"51.77061820000002, 7.0557032999999745","51.59292369999998, 7.014625699999981"
"48.17367049999994, 11.521562600000019","48.157947300000096, 11.957072400000055"
"51.369838700000365, 14.097158299999982","51.39650849999998, 13.848331400000024"
"52.999012299999805, 13.216674999999963","52.94551170000009, 13.46297129999997"
"49.83020960000001, 6.7298405000000034","49.719896600000325, 6.59139759999999"
"53.61856550000014, 13.194659800000057","53.47985859999999, 13.072272099999998"
"48.075306599999976, 11.242953000000012","48.0646745, 11.475854499999956"
"47.80464870000028, 7.955928000000027","47.88820940000058, 8.127834099999957"
"52.884272099999876, 7.640597600000005","52.770977900000084, 7.384772400000013"
"53.68480469999997, 14.088670500000022","53.604261600000065, 13.879806000000006"
"47.83541769999978, 12.784272400000043","47.766692499999884, 12.590556400000043"
"51.61490169999997, 7.160059299999911","51.43679060000001, 6.975507399999968"
"48.29875370000039, 10.15862559999998","48.26598530000017, 10.394919899999998"
"47.93312139999978, 12.458884500000028","48.02417430000023, 12.608778900000042"
"53.922830300000406, 10.560329299999955","53.93718370000035, 10.86030970000002"
"52.96490040000004, 8.013764899999993","52.80710250000005, 8.079091700000015"
"53.67860090000001, 9.967612699999995","53.70786680000038, 10.255022899999972"
"50.86754190000001, 14.81325430000004","51.047722699999944, 14.44293999999997"
"53.687654800000004, 9.99897050000002","53.54542459999991, 10.048753700000024"
"52.43758410000003, 13.27344369999994","52.60263120000012, 13.088241899999941"
"52.39967770000001, 13.420972400000005","52.553448899999935, 13.215601499999957"
"53.56248469999977, 9.797978899999961","53.58212359999999, 10.067896299999967"
"53.6727596, 9.967437999999953","53.69872520000051, 10.252845899999981"
"53.04272779999991, 10.214518099999973","52.984874200000135, 9.977011900000045"
"52.47021129999997, 13.4956512","52.66876349999998, 13.497189799999976"
"53.616343300000096, 9.95817570000002","53.546831799998024, 10.193742899999998"
"49.67860860000027, 7.423948800000031","49.617192000000074, 7.3118343999999995"
"53.62187349999987, 9.993534200000013","53.73518450000056, 10.257792900000025"
"50.632407100000194, 12.776960300000008","50.78010549999993, 12.973874200000008"
