origin,destination
"-25.753067700000084, 25.520829899999892","-25.905553399999995, 25.772889800000108"
"-24.96638009999996, 31.746905699999953","-24.967709700000043, 31.41476819999979"
"-25.308701499999984, 27.970719999999908","-25.525010299999973, 28.136446999999993"
"-25.27591590000006, 28.0910251","-25.555414700000004, 28.17205269999999"
"-34.08448079999992, 21.782002099999964","-34.02899179999995, 21.961334799999975"
"-28.745516999999985, 32.1461288999998","-28.534898399999975, 32.265719200000085"
"-25.52633730000012, 28.149121099999945","-25.326812799999963, 28.012406199999923"
"-25.735701100000036, 25.607679100000016","-25.835349999999906, 25.83150180000007"
"-25.754637000000027, 31.774053799999905","-25.558654999999998, 31.954035700000002"
"-27.008726799999955, 32.389142400000026","-27.136795500000044, 32.14175820000003"
"-23.633637799999967, 31.374549899999995","-23.446297499999833, 31.526095200000135"
"-28.28839900000016, 32.385868699999804","-28.404982500000013, 32.20259340000005"
"-28.18372099999994, 30.631172999999905","-27.942359899999914, 30.6060674"
"-33.993942300000064, 18.52095039999997","-34.09275899999994, 18.388282900000096"
"-23.423403500000003, 30.200796399999984","-23.270577399999986, 30.377634449999977"
"-34.27343370000003, 19.170724200000045","-34.30944900000002, 18.814070199999986"
"-24.683682999999967, 31.14067059999987","-24.908731899999946, 31.10416169999996"
"-30.753225299999993, 29.155496700000043","-30.78369779999993, 29.370695600000058"
"-27.86129890000014, 23.202546600000034","-27.729045599999978, 23.0196511000001"
"-31.5564456, 28.638613499999952","-31.41928349999995, 28.885028099999968"
"-31.6336045, 28.812672799999977","-31.79717540000003, 28.784061699999942"
"-25.437546299999962, 28.05490179999996","-25.65309620000001, 27.951136499999944"
"-31.500720500000053, 29.465412600000082","-31.321112600000024, 29.584509299999983"
"-25.610798499999916, 28.07085019999993","-25.34357760000005, 28.1484169999999"
"-26.83227870000009, 23.515385000000098","-26.769733550000012, 23.26505289999993"
"-22.859692299999846, 31.400266700000074","-23.122272600000038, 31.423018699999968"
"-26.14158859999988, 27.81950440000002","-26.041629499999864, 28.077592599999996"
"-23.5243659, 31.4155272","-23.632684399999945, 31.63622080000001"
"-25.655003299999937, 28.12765990000023","-25.503802500000045, 27.929709700000018"
"-25.958419700000015, 25.455178800000002","-25.78813750000011, 25.585335599999965"
"-31.73654390000005, 28.64582329999991","-31.943236599999835, 28.55699510000005"
"-23.356336700000032, 31.319017400000046","-23.617108099999964, 31.372642099999993"
