origin,destination
"39.32650239999988, -76.86427479999944","39.474878400000314, -76.7494564000002"
"39.021862000000006, -77.07167000000004","39.190627200000016, -77.04169150000018"
"39.39515790000006, -76.23792890000006","39.56523879999992, -76.19663790000024"
"39.36996830000001, -76.87616199999962","39.488669300000204, -76.72107520000027"
"39.05989799999973, -77.07849800000015","39.229217599999956, -77.17306020000026"
"39.56044510000009, -76.11687299999983","39.37891679999999, -76.21461910000009"
"38.36319030000008, -75.2835322","38.272122000000465, -75.47182400000025"
"38.143053999999935, -75.74717600000008","37.96512400000003, -75.65543999999989"
"38.13116300000008, -75.62611199999967","38.18931400000003, -75.41763299999994"
"38.28402659999994, -75.3496078","38.26929699999997, -75.57575800000015"
"38.41988800000032, -75.45466200000003","38.23297700000047, -75.44835500000023"
"38.72123300000001, -76.73827999999969","38.56705999999995, -76.82845000000032"
"38.69745599999997, -76.74384999999978","38.52535899999993, -76.86548799999997"
"43.32755200000006, -91.65456299999992","43.30590099999999, -91.52976399999999"
"41.99716000000003, -90.26744900000006","42.004858299999846, -90.4158749999997"
"43.098190600000194, -95.07269979999975","42.99615959999998, -95.09278059999977"
"40.66539729999996, -92.058638","40.747458200000175, -92.0120941"
"41.835618999999845, -95.5006230000005","41.94399199999998, -95.53739399999999"
"43.14309180000018, -93.16846120000045","43.227537299999995, -93.26055189999981"
"40.808354999999814, -95.49938800000002","40.78828150000003, -95.61615490000021"
"42.67081149999994, -96.1156298999999","42.561290000000305, -96.10196899999964"
"42.909356999999865, -95.82024099999991","42.91066900000029, -95.66953300000006"
"43.35630800000022, -94.54491400000032","43.37078249999997, -94.67691799999986"
"41.85682700000006, -94.74804000000026","41.84914700000011, -94.91192100000008"
"42.93329099999998, -96.43382299999996","43.0259828999999, -96.40279490000053"
"41.105206999999986, -95.18258799999998","41.00178430000011, -95.1873885000003"
"42.806757999999974, -95.17231300000012","42.80680599999997, -95.00026700000012"
"41.98058700000002, -91.95042799999948","42.07962320000012, -91.99224685000007"
"43.2295213000001, -95.88229990000022","43.33841499999998, -95.90050399999957"
"40.964031699999914, -91.01570939999992","41.000463999999894, -91.11213100000023"
"40.75554100000005, -94.61170600000004","40.75488499999997, -94.48147300000001"
"41.447876000000115, -95.38043900000004","41.54934300000004, -95.40941799999995"
"40.95943800000029, -95.48383800000016","40.9739641999998, -95.35908749999999"
"42.672288400000326, -96.13513490000042","42.663374399999974, -96.00489860000006"
"41.04157389999994, -91.10685329999997","41.03014699999991, -91.21608600000009"
"43.1210945000001, -91.24369480000003","43.04486600000007, -91.30898699999979"
"42.18112210000015, -92.45280960000028","42.07202729999996, -92.47373830000011"
"41.04576900000013, -91.33311809999987","41.054908999999846, -91.21786300000042"
"43.444967199999866, -94.93437570000069","43.3416529999999, -94.93400800000002"
"43.061160999999856, -95.0429900000002","43.07539390000013, -94.89557380000011"
"42.70976299999998, -94.30464900000015","42.688767399999975, -94.46899470000061"
"42.49902000000008, -90.7861183","42.57963715000011, -90.79647049999983"
"40.908810999999915, -91.60567599999956","40.90774930000036, -91.7276761999998"
"41.90248300000007, -90.39374499999968","41.88823429999998, -90.28430169999986"
"41.26693700000011, -95.20318200000052","41.27457529999988, -95.33864320000008"
"42.61285599999991, -95.83960949999991","42.70649599999996, -95.87529200000061"
"41.10226600000012, -91.00363899999924","41.02264140000009, -91.00631959999983"
"43.03955780000008, -95.39623859999998","43.039478000000166, -95.22080100000002"
"42.93162100000013, -95.06058299999991","42.81420699999999, -95.05303590000004"
"43.37082699999996, -94.65888199999988","43.34278300000017, -94.52189300000035"
"42.62443499999996, -91.08362199999998","42.68320699999995, -91.17166999999976"
"42.79237400000002, -95.19044199999993","42.79213400000003, -95.36794100000016"
"41.29148299999961, -93.34720899999988","41.182341999999956, -93.32349000000028"
"43.359019000000124, -91.66927299999985","43.31968350000005, -91.78665329999983"
"40.645208999999944, -92.20754399999991","40.667841999999986, -92.34175100000085"
"40.90109099999997, -95.17522900000014","40.99667500000017, -95.15618599999972"
"40.92644330000039, -91.24280599999946","41.010886874999926, -91.23704300000003"
"41.24822400000014, -93.04830400000024","41.247668100000205, -93.20632810000033"
"40.91334299999994, -94.32425900000011","40.79087000000007, -94.34032700000006"
"41.07182199999997, -91.11746000000001","40.97912449999998, -91.12716649999999"
"42.51818699999994, -96.4724399999997","42.53118699999998, -96.34402299999972"
"41.71360800000004, -91.03112440000035","41.72784690000013, -90.90527770000001"
"40.652933000000026, -94.55659999999996","40.755482, -94.596496"
"43.064959999999935, -94.79676199999993","42.9524890000001, -94.78231299999968"
