origin,destination
"41.90416849999999, 12.434074000000003","42.08597550000068, 12.483358999999984"
"38.20345469999998, 13.241504799999978","37.95988340000001, 13.641298900000004"
"45.79174389999995, 8.576569200000023","45.68885889999996, 8.696703000000028"
"45.86823930000007, 12.10645080000001","45.71257250000006, 11.878872299999983"
"40.07619780000007, 15.556366000000011","40.3503802, 15.076557600000001"
"45.737404400000024, 8.715754000000008","45.36057219999996, 9.207382900000006"
"45.74674209999995, 8.681446800000032","45.93202190000021, 8.639246600000018"
"40.45264550000014, 15.02448950000006","40.15283169999979, 15.414055199999996"
"43.36042720000076, 10.610985200000021","43.472500400000015, 10.766569399999998"
"39.287101700000385, 9.227879000000026","39.53406099999991, 8.844908799999978"
"41.84844490000026, 12.54634160000003","41.72526570000013, 12.302191899999984"
"45.823529000000065, 8.739130799999966","45.38773890000004, 9.103580600000003"
"45.54129800000026, 9.31955040000009","45.343235199999924, 8.653850299999947"
"45.85919430000007, 12.158536800000011","45.74421690000025, 11.936159299999947"
"45.49087030000035, 8.898752999999994","45.62437530000012, 9.88837599999999"
"45.64695850000013, 8.99477160000006","45.46441019999995, 9.695629599999982"
"45.66146800000051, 8.83577129999999","45.50728300000002, 9.688315999999977"
"45.33794749999991, 8.313791299999998","45.086606499999924, 7.702083600000007"
"45.23152789999972, 7.947900200000033","45.0258445999999, 7.371567999999939"
"41.033355500000546, 14.642158999999964","41.05446949999998, 14.333644900000005"
"41.93023749999995, 12.402026600000019","42.10171109999982, 12.43665259999999"
"39.29169249999977, 9.068681800000022","39.520158399999865, 8.643546099999975"
"45.3858268000001, 11.745076500000005","45.65673310000016, 12.435729299999904"
"38.98978829999993, 16.56370550000002","38.663638000000134, 16.531772999999987"
"45.55080630000075, 9.46367479999997","45.41982440000003, 8.76218080000001"
"45.49275490000005, 8.545825399999947","45.578384700000896, 9.270949799999974"
"45.61606620000024, 11.204057699999964","45.512077000000566, 11.335904599999996"
"37.64869140000016, 12.61580369999994","37.776121100000076, 12.453036400000009"
"45.78023679999994, 10.01979380000001","45.67543110000002, 9.819948199999978"
"40.91394440000014, 14.773185199999979","40.86369799999987, 14.636804000000001"
"46.00660060000006, 8.745699900000021","45.91848870000008, 8.898883099999988"
"41.89050239999978, 12.696998400000053","41.939807400000134, 12.405332800000046"
"45.26558110000006, 9.554822900000046","45.71550060000005, 9.189416099999965"
"45.67463610000011, 8.696062800000012","45.83926330000008, 8.623661799999992"
"42.013506900000024, 12.196426200000015","41.83842790000013, 12.27838480000005"
"44.99065500000011, 7.4905192999999075","45.06541600000014, 7.35332970000001"
"45.460518400001156, 11.366253700000001","45.60279250000006, 11.23857270000001"
"45.062543900000094, 7.02617130000002","45.17958999999997, 7.025932199999984"
"45.79516779999997, 8.753995999999992","45.9375924000002, 8.649756599999968"
"42.09106449999998, 12.417505799999999","41.915442499999834, 12.484054900000055"
