origin,destination
"47.282622200000006, 18.188058700000003","47.282517000000006, 18.4605462"
"47.7660946, 21.9840705","47.937336, 22.155171600000003"
"47.261485300000004, 21.705600200000003","47.495468800000005, 21.939472000000002"
"47.8526704, 19.5774288","47.6622787, 19.3866237"
"45.996528100000006, 18.9327142","46.3520064, 18.932698300000002"
"48.222579200000006, 20.266550600000002","48.0194904, 20.0623273"
"47.0628876, 17.550982100000002","47.340532100000004, 17.5497368"
"47.3627697, 18.9314711","47.6048284, 18.931717900000002"
"47.3181826, 18.913252500000002","47.6030205, 18.9145463"
"47.3384918, 16.5148984","47.051420300000004, 16.8026872"
"47.5212073, 19.1262601","47.360170100000005, 18.9655434"
"48.261796200000006, 20.5908014","48.07858, 20.772925500000003"
"46.468788800000006, 16.9883245","46.8507559, 16.9894573"
"46.0722193, 18.2243295","46.071068600000004, 17.698189000000003"
"47.9772772, 19.6324772","47.976696600000004, 19.1189359"
"48.099552100000004, 19.8111065","47.908037900000004, 19.809938000000002"
"46.0408831, 18.2139159","46.2877767, 17.967891"
"46.651899300000004, 18.513393100000002","46.8401313, 18.325850600000003"
"48.4846323, 21.3526743","48.255264200000006, 21.58334"
"46.5367447, 19.242744400000003","46.383344, 19.3952427"
"47.7117468, 18.2911822","47.5060227, 18.290517"
"47.4718432, 19.160365600000002","47.269719, 18.9569213"
"47.541625100000005, 21.6241133","47.541781500000006, 22.0192626"
"47.678843500000006, 19.144515300000002","47.6800976, 18.822554"
"47.2117634, 21.5559601","47.411624200000006, 21.7552364"
"47.353695900000005, 16.8852143","47.3548151, 16.4927552"
"48.036037900000004, 19.9763775","48.1902708, 20.1311353"
"47.554087800000005, 21.620183800000003","47.310595000000006, 21.862891100000002"
"46.707497800000006, 16.700116700000002","46.973079600000005, 16.966553700000002"
"47.3216357, 18.9302128","47.598498600000006, 18.9289607"
"48.071019, 20.9718421","48.070486200000005, 21.475762600000003"
"48.087477, 20.7153168","48.258656900000005, 20.543940300000003"
"47.931887100000004, 20.2250875","47.7292865, 20.0228231"
"47.7161756, 19.1067718","47.764153300000004, 19.154638000000002"
"48.074284000000006, 20.7404894","47.975688500000004, 20.6430937"
"46.515585300000005, 17.9989963","46.3030173, 17.7853904"
"47.1865077, 18.410165600000003","47.4564175, 18.1413944"
"46.861974800000006, 16.8582354","46.861393400000004, 16.346856300000002"
"47.8181631, 20.412242000000003","48.0959961, 20.4121998"
"47.786491500000004, 18.9520865","47.9925391, 18.9524976"
"47.5204285, 19.3190026","47.812664500000004, 19.0256465"
"47.5351684, 21.6129335","47.5356607, 22.022365500000003"
"46.268349, 17.0895599","46.040117900000006, 17.3186803"
"47.293601100000004, 18.266665","47.6269727, 18.2671238"
"48.445819, 21.013542400000002","48.1672622, 21.2909696"
"46.067717300000005, 18.2523972","46.2738795, 18.0467221"
"46.962659800000004, 20.4285026","47.207512200000004, 20.183274700000002"
"47.794176300000004, 19.998450000000002","48.006796300000005, 19.997405200000003"
"48.0833652, 20.7208159","48.082877800000006, 20.6157958"
"47.5007608, 18.9418566","47.500906400000005, 19.0394571"
"48.128512300000004, 19.7601708","48.1290495, 19.923773100000002"
"46.0787652, 18.241374","46.0789009, 18.089960400000002"
"47.418418300000006, 19.0571623","47.454188200000004, 19.0220451"
"47.4369285, 19.0996303","47.5264776, 19.099516700000002"
"47.448113400000004, 19.202350300000003","47.522042600000006, 19.128810100000003"
"47.6877791, 17.7023032","47.687794100000005, 17.5973775"
"47.4560569, 18.9926721","47.455686, 19.108025700000002"
"47.488527100000006, 21.6777649","47.5712448, 21.594548500000002"
"47.5623652, 21.623620000000003","47.483796000000005, 21.7016293"
"48.2217275, 20.2658899","48.0795474, 20.2656123"
"47.961435200000004, 21.7978184","47.9612593, 21.688521400000003"
"47.5045921, 19.1004978","47.504018300000006, 18.9930746"
"46.284735100000006, 17.8320465","46.285200800000005, 17.7414951"
"47.5046942, 18.986694500000002","47.5574579, 19.039597500000003"
"47.467596400000005, 19.110631700000003","47.555830900000004, 19.1112602"
"47.4849997, 19.181804","47.552446100000004, 19.181955000000002"
"48.123076700000006, 20.2371127","48.1915381, 20.305153500000003"
"47.5530291, 19.0307457","47.467494300000006, 19.116101200000003"
"47.954821200000005, 21.802120300000002","47.954994600000006, 21.6905074"
"46.229697, 20.209795200000002","46.264017, 20.2091371"
"47.5068416, 19.159275","47.5659289, 19.099544700000003"
"47.5551052, 19.034033700000002","47.4694456, 19.1198948"
"47.511791800000005, 19.034194900000003","47.4302967, 19.0347657"
"47.6996102, 19.0482438","47.7671203, 19.1160645"
"47.563361500000006, 18.9507039","47.486827100000006, 18.9504699"
"47.4963436, 19.2739236","47.495893, 19.112906900000002"
"47.698744000000005, 19.0763001","47.636507400000006, 19.0142883"
"47.563942700000005, 19.0361209","47.465557800000006, 19.036561000000003"
"47.0322193, 18.1023156","47.0323384, 17.9352632"
"48.2293868, 20.2952555","48.110608000000006, 20.295200100000002"
"47.505900700000005, 19.0391738","47.5789133, 19.1123534"
"47.519074100000005, 19.0962798","47.518973200000005, 18.9863404"
"47.476203700000006, 19.0237935","47.5468398, 18.953062300000003"
"48.0855158, 20.810811400000002","48.084967000000006, 20.705637000000003"
"47.569618000000006, 19.0485641","47.4883557, 19.0489468"
"47.3782257, 16.501021100000003","47.3582029, 16.5204953"
"47.4557504, 19.1058519","47.455713900000006, 18.975333300000003"
"47.5172217, 18.997267","47.4591554, 19.054732400000002"
"47.5145524, 19.1522693","47.5144407, 19.036694100000002"
"47.9496843, 21.6919445","48.0134805, 21.755534500000003"
"47.4618394, 19.045163000000002","47.539717800000005, 19.0455334"
"48.2141883, 22.1439084","48.2996191, 22.2296009"
"47.635915100000005, 19.022609900000003","47.6969672, 19.0220615"
"47.4509569, 19.041988500000002","47.530101, 19.1207563"
"48.131829200000006, 19.7553214","48.1324777, 19.9393022"
"47.501479800000006, 19.1387639","47.425138200000006, 19.1389619"
"47.5234557, 18.956756300000002","47.4656687, 19.0148695"
"47.4455169, 19.1009818","47.4452483, 18.9932328"
"47.6081883, 19.051857400000003","47.505308400000004, 19.052377800000002"
"47.4821375, 19.2188014","47.481616700000004, 19.068236300000002"
"47.5242316, 19.063198","47.4437378, 18.982957300000002"
"47.5631143, 18.9475669","47.623873, 18.8874412"
"47.4721236, 19.012268600000002","47.542229500000005, 19.011922300000002"
"47.415410900000005, 19.0658078","47.4848939, 19.1358983"
"47.5013443, 21.5926884","47.501940000000005, 21.6908639"
"47.531419, 21.6110215","47.5964912, 21.676744000000003"
"47.5518304, 19.0930451","47.577865900000006, 19.066558800000003"
"48.100385900000006, 20.7034381","48.0997889, 20.8539233"
"48.1371419, 20.702802300000002","48.136904, 20.800444900000002"
"47.485106300000005, 19.2261491","47.4854556, 19.0733977"
"47.5125997, 18.9398752","47.5124246, 19.0509002"
"46.2658149, 20.0984531","46.1861364, 20.177520100000002"
"47.474716400000005, 19.098097900000003","47.475211, 18.9554735"
"47.5763315, 19.1182094","47.503830300000004, 19.0450547"
"47.6831389, 19.0684241","47.6040889, 18.9891212"
"47.507476600000004, 19.021256400000002","47.5075251, 19.1338024"
"47.461507700000006, 19.0293402","47.5215006, 19.0893471"
"46.923455600000004, 19.674806","46.9233435, 19.739872300000002"
"47.5567221, 21.630423","47.4850683, 21.7014432"
"47.4812172, 19.0443323","47.557385000000004, 19.1206079"
"47.533478300000006, 19.0903688","47.595167200000006, 19.0280923"
"47.5841581, 19.0163411","47.5391059, 18.9718538"
"47.5854365, 19.1107021","47.514575300000004, 19.0394241"
"47.467421400000006, 18.9518273","47.523202000000005, 18.952082700000002"
"47.4581863, 19.0316441","47.5124391, 19.085407"
"48.1076877, 19.773391500000002","48.160671300000004, 19.8266424"
"47.5356328, 19.1614557","47.454457000000005, 19.1620968"
"47.6820998, 19.048831200000002","47.7944231, 19.0487578"
"47.541982700000005, 21.582526","47.494083200000006, 21.6298278"
"47.590824600000005, 19.0092889","47.5288422, 18.9477772"
"47.4985325, 19.1109909","47.5763892, 19.1105077"
"46.2547099, 20.111180400000002","46.1839011, 20.181624600000003"
"46.261939700000006, 20.1318455","46.1772457, 20.2159258"
"47.525083300000006, 18.957189800000002","47.575301, 19.0080084"
"47.4538037, 19.034368800000003","47.5238844, 19.1039168"
"47.5556907, 18.9279417","47.473046200000006, 19.010547000000003"
"47.586233400000005, 19.0045831","47.5288422, 18.9477772"
"47.717452400000006, 17.6126477","47.6429436, 17.687756"
"47.4980002, 19.0627888","47.5946541, 19.0627874"
"47.507047500000006, 19.1444253","47.4323471, 19.2185947"
"47.4794411, 19.152330900000003","47.4791535, 19.300467400000002"
"47.4687313, 19.0592508","47.536501, 19.058905000000003"
"47.4421644, 19.0406581","47.506175600000006, 18.9771514"
"47.523934000000004, 19.1573554","47.5243271, 19.0346721"
"47.4673947, 19.1085788","47.4671619, 18.9932774"
"47.698542200000006, 19.013082400000002","47.6388632, 18.953490600000002"
"47.481011200000005, 19.196151500000003","47.4815893, 19.3682902"
"47.498544300000006, 18.992466800000003","47.564977400000004, 19.0593916"
"47.5921467, 19.3528252","47.670685600000006, 19.353455500000003"
"47.5131712, 18.9863852","47.453369, 19.0457472"
"48.083124500000004, 20.780007100000002","48.1427428, 20.720132600000003"
"47.4648441, 19.023712800000002","47.52588, 18.963139700000003"
"47.564080800000006, 21.631192300000002","47.4775718, 21.7174289"
"47.543589600000004, 19.0985655","47.5838022, 19.058636"
"47.441484800000005, 18.968821600000002","47.5125375, 18.968166500000002"
"46.8656139, 16.7738486","46.7978199, 16.842060800000002"
"46.273930400000005, 17.844526300000002","46.274455100000004, 17.7276738"
"47.865548800000006, 20.4384918","47.982688800000005, 20.439053100000002"
"47.394809800000004, 19.093874","47.461108700000004, 19.159654200000002"
"48.1075943, 20.6769879","48.1080934, 20.806765900000002"
"47.4668877, 19.0736661","47.5494197, 19.0743206"
"47.9913858, 20.435342300000002","48.0626845, 20.506084700000002"
"47.4894754, 19.2857257","47.489096100000005, 19.122160100000002"
"47.6979277, 19.0429645","47.6111426, 19.043033400000002"
"48.0876509, 20.7152375","48.08816950000001, 20.8513284"
"47.4569697, 19.029974600000003","47.5264776, 19.099516700000002"
"48.0794465, 20.7263324","48.079865500000004, 20.8440175"
"47.979446100000004, 21.727558300000002","47.9175903, 21.7895921"
"47.616676500000004, 18.8854772","47.52847310000001, 18.9742202"
"47.472065, 19.1210399","47.409423700000005, 19.057954600000002"
"47.4712697, 19.1941221","47.527924000000006, 19.137483"
"47.5515429, 21.5948229","47.493089700000006, 21.6536453"
"46.198384000000004, 20.1986746","46.271831000000006, 20.125551700000003"
"47.531574400000004, 19.0198982","47.5314685, 19.1535194"
"47.699175600000004, 19.0514088","47.7729172, 19.0515374"
"47.502402700000005, 18.917219000000003","47.5019591, 19.0390213"
"47.5421794, 21.5825746","47.541624500000005, 21.7024344"
"47.0944334, 18.0373562","46.9885242, 17.9317362"
"48.1166938, 20.702518700000002","48.116223700000006, 20.8267737"
"47.139680600000005, 20.2139771","47.210949600000006, 20.1422141"
"46.9235775, 19.672864500000003","46.8486854, 19.5984683"
"47.5657219, 19.146184","47.4617731, 19.1465183"
"47.8020207, 18.7465623","47.7189459, 18.746094900000003"
"47.6970034, 19.0485252","47.750415000000004, 19.101790400000002"
"47.9966665, 20.4858106","48.0587536, 20.5479205"
"47.4739615, 19.089449300000002","47.374075500000004, 19.0892902"
"47.5419732, 21.5771981","47.541954000000004, 21.7015761"
"47.465523600000004, 19.0118674","47.5369487, 19.0121575"
"47.507359900000004, 19.0865161","47.4420324, 19.021464700000003"
"47.499619900000006, 19.0986933","47.5822334, 19.099247000000002"
"47.444302400000005, 19.2123756","47.5205089, 19.1355946"
"47.531597000000005, 18.9942932","47.612541900000004, 18.994291200000003"
"47.533836, 19.067487500000002","47.4673944, 19.0013644"
"47.425152100000005, 19.190594","47.506666100000004, 19.1096627"
"47.4632887, 19.1448836","47.5415562, 19.067212700000002"
"47.454848600000005, 19.1395176","47.536914900000006, 19.1398681"
"47.561134300000006, 19.0298516","47.46687, 19.0294937"
"47.4941667, 19.0621511","47.4940086, 19.1833978"
"47.494164700000006, 19.060208300000003","47.5652227, 19.130622900000002"
"47.521432700000005, 21.578492500000003","47.521914, 21.7126133"
"47.4513088, 19.0334061","47.5228005, 19.104341700000003"
"47.50354, 19.1250734","47.5862125, 19.1254619"
