origin,destination
"46.84534240000021, 23.768902099999984","46.9716343000001, 23.829759100000075"
"47.496145099999815, 26.860607500000025","47.38975180000003, 26.965497200000115"
"45.152679100000235, 21.782148299999996","45.11536080000015, 21.64276"
"47.69368509999995, 26.223469399999964","47.67607509999999, 26.435235099999968"
"45.46782090000014, 28.180264200000046","45.46349975000001, 27.999563350000074"
"47.949737100000036, 23.387446399999988","47.8445041999999, 23.384737700000056"
"44.97537799999999, 28.61356569999999","44.88255470000009, 28.716554800000008"
"47.78277899999987, 26.060315700000043","47.96378110000018, 26.0762229"
"43.8124911999998, 28.438587099999985","43.779002499999976, 28.582934099999996"
"47.85855289999995, 26.428049500000007","47.972644500000015, 26.397016300000004"
"45.17926659999998, 29.632423100000025","45.28869829999998, 29.563777100000017"
"44.144611299999895, 26.70444269999992","44.174048799999845, 26.86798490000003"
"47.335607199999885, 26.48094400000007","47.405339300000044, 26.312235100000084"
"44.544997399999794, 26.49065529999993","44.51868909999989, 26.287637599999957"
"46.26621019999999, 25.98295300000001","46.112503299999915, 25.854443599999982"
"44.58002270000001, 23.720261600000015","44.723812000000024, 23.753682000000023"
"47.85511180000005, 23.143572899999903","47.85290860000029, 22.912209500000078"
"47.41999839999993, 27.328095400000127","47.53587800000007, 27.30627719999997"
"43.996764400000025, 23.05134170000004","44.205188999999905, 23.536515500000053"
"44.601395800000006, 26.875977100000014","44.59044370000001, 27.445971700000005"
"44.23812479999992, 27.56284309999998","44.372333000000125, 27.86081969999996"
"47.863381999999916, 22.992016000000095","47.64952999999997, 23.519863499999857"
"47.92446445000003, 23.090352449999976","47.738473700000014, 22.65710739999998"
"44.51444140000036, 22.779806400000012","44.764565600000005, 22.38326409999997"
"47.40679859999995, 26.339791299999984","47.24033240000006, 26.730951800000085"
"45.271297300000185, 25.080416099999947","44.9328323999999, 24.870428999999962"
"44.938736800000086, 23.112732200000025","44.68509390000002, 23.373436400000006"
"47.17556739999996, 26.636839099999982","47.42337649999989, 26.26485589999996"
"46.11154660000012, 21.043524900000012","46.35439239999991, 21.428629199999985"
"47.92640180000001, 25.841008800000132","47.97078169999996, 26.24183290000013"
