origin,destination
"49.85958799999999, -86.67465969999996","49.8066624000001, -86.62046569999916"
"42.9428242999998, -82.07367729999953","43.004121399999555, -82.00344439999937"
"44.84834559999997, -76.8816667000001","44.862785900000006, -76.75734510000014"
"43.5429965000004, -79.9015472500002","43.657946400000064, -79.92523600000023"
"43.84804500000011, -79.20827199999991","43.82655980000017, -79.0589529000006"
"42.9653408000001, -81.05920310000002","43.020166599999946, -81.1973025999999"
"43.92733009999994, -80.87669410000026","43.998031700000034, -80.81419799999992"
"49.00163839999993, -88.0916336000001","49.05084510000004, -87.98889330000006"
"45.499127200000295, -79.26653289999986","45.474055300000046, -79.37525700000005"
"44.93936590000002, -75.73965219999981","44.85904639999991, -75.71202630000003"
"44.68301679999998, -76.62190490000022","44.59552440000006, -76.68853720000001"
"44.37239790000018, -79.53359119999966","44.31546669999989, -79.65823070000016"
"49.759658400000546, -83.67470740000005","49.73268200000003, -83.57528149999989"
"45.89176710000058, -79.98809059999961","45.91444360000005, -79.84047149999999"
"43.97889860000003, -77.92986059999984","44.00224549999987, -78.02704560000042"
"43.38847520000008, -80.65241719999982","43.39859759999954, -80.44930359999981"
"48.553684800000035, -81.9069099","48.49330040000011, -81.80529180000019"
"42.15553120000012, -82.83654209999987","42.08633259999963, -82.85445110000049"
"43.0754269, -79.16134840000002","42.984312100000054, -79.28540829999996"
"43.02180779999989, -79.27730890000004","43.06967349999994, -79.11100519999958"
"45.44014090000035, -77.16343879999954","45.51071914999983, -77.19249589999995"
"43.904458300000236, -77.28260289999974","43.86905760000009, -77.18543569999984"
"50.58205499999999, -93.19145999999985","50.50082270000016, -93.14561520000044"
"46.7022140999999, -80.91048690000005","46.65256980000001, -81.02766710000004"
"43.50244930000024, -79.86215470000035","43.58773730000009, -79.98590139999969"
"45.63554400000009, -77.25891620000004","45.56550960000004, -77.27687890000006"
"50.12052347500078, -92.95313610000005","50.16854440000059, -92.92794350000004"
"45.19575660000008, -74.95145550000014","45.241556800000005, -75.04024609999995"
"45.95233039999993, -82.43773059999997","45.896169399999806, -82.5484279999998"
"44.85729219999997, -75.28834070000042","44.92007984999995, -75.22053910000014"
"42.33938300000004, -82.20007280000011","42.452378499999895, -82.2714769999997"
"50.877210237499895, -93.53921710000014","50.908270299999955, -93.46670559999987"
"44.53867910000012, -76.81459200000013","44.47600640000006, -76.84693639999985"
"44.27715490000009, -77.89359049999995","44.330231800000114, -77.82469070000013"
"47.989871200000145, -80.10152539999928","47.94274110000003, -80.0167204000001"
"42.506867825000164, -82.41610890000015","42.61732689999984, -82.39043759999963"
"44.33191779999986, -79.8029744000001","44.27437130000022, -79.91856090000009"
"44.445041000000096, -77.85229010000006","44.4901988, -77.93707590000005"
"45.33188159999989, -75.70554790000008","45.36638830000008, -75.4821666999995"
"45.341994700001926, -75.75649440000043","45.41022729999987, -75.73075670000007"
"44.40359160000007, -76.91130189999987","44.456401800001515, -77.0039846000002"
"45.56464870000006, -74.98100910000002","45.51785359999986, -74.88682349999988"
"45.23082170000003, -79.44555120000004","45.14257729999995, -79.37397780000028"
"44.112257099999944, -78.04552530000011","44.0976887, -78.15834160000043"
"42.82166030000004, -81.93753700000018","42.83077329999985, -82.0496495999996"
"48.91407670000041, -94.10628639999966","48.83579459999985, -94.09436670000024"
"48.7640799, -88.56968389999997","48.84660069999998, -88.60996439999988"
"49.80054539999983, -85.82493510000002","49.75181969999998, -86.00135670000019"
"44.33062020000005, -80.83071870000049","44.30139889999981, -80.94328489999992"
"49.84775129999999, -94.2681894","49.81001040000065, -94.30257829999982"
"43.307815599999984, -80.32010550000015","43.37460209999785, -80.25603570000023"
"44.50179719999991, -75.94274670000019","44.45247550000008, -75.86003030000043"
"43.01256649999991, -79.48312039999975","43.07709389999994, -79.4177024999998"
"49.27434839999994, -84.29748570000007","49.32384970000205, -84.2199315000003"
"50.15644230000002, -93.44102169999994","50.203432800000456, -93.50018050000028"
"50.38014220000256, -93.17612379999964","50.40749850000021, -93.06718310000059"
"47.445387700000055, -83.4879193000001","47.453995199999966, -83.34165599999997"
"50.28522919999999, -93.2116864999997","50.25001709999989, -93.26915050000038"
"43.67671350000012, -80.37507100000015","43.75211890000011, -80.35996419999961"
"43.64599599999999, -79.32084709999995","43.73554300000051, -79.44273710000067"
"46.31990569999996, -80.74019560000049","46.40931000000024, -80.87836240000037"
"44.43552360000012, -80.8653640000001","44.59027480000025, -80.92297419999974"
"45.00171819999981, -78.56687079999999","44.89395629999995, -78.64910770000039"
"47.73366910000051, -83.70730840000003","47.68614059999983, -83.55970719999965"
"44.19052340000003, -81.53061084999942","44.08686850000026, -81.5643223000003"
"45.122331900000106, -75.34808519999986","45.17509149999996, -75.44073239999942"
"45.07077539999998, -76.27308550000011","45.08256070000036, -76.37739119999976"
"48.96658390000019, -87.98491049999994","49.04338589999993, -87.9974622000003"
"49.39618650000004, -91.67307799999996","49.44371875000054, -91.61847707499989"
"49.61386269999989, -86.0857563000004","49.65410390000034, -86.19455039999936"
"48.815712700000184, -86.90629600000011","48.851255049999956, -86.99409074999998"
"49.99068250000081, -94.73850009999987","49.965343700000645, -94.67185290000009"
"46.393825700000015, -81.40876399999986","46.35673359999991, -81.54007939999983"
"50.018637600000645, -92.39030529999995","50.07008020000118, -92.30795190000025"
"45.706692800000106, -77.23130980000013","45.718379899999874, -77.12771710000018"
"50.707200100000065, -93.21352410000013","50.653297599999966, -93.26530889999995"
"50.02513970000067, -92.42633259999982","49.94384770000007, -92.47810700000034"
"48.49549320000047, -81.40032039999936","48.44641809999996, -81.26266519999976"
"48.137655100000146, -80.0174666000001","48.22575909999993, -79.98263450000029"
"43.015133100000085, -79.52733850000021","43.03418379999998, -79.62937360000004"
"47.02216179999991, -83.16034380000052","47.079865200000064, -83.08022480000001"
"49.770425700000054, -86.45612680000013","49.82914839999974, -86.47125000000038"
"49.64425319999988, -83.41020230000026","49.64458400000032, -83.55173180000016"
"43.15595219999981, -80.25584910000012","43.176826400000046, -80.40425420000018"
"44.909629700000096, -75.37885759999966","45.030785600000264, -75.4389317000003"
"43.84949849999982, -80.53580720000006","43.933097200000205, -80.62356799999989"
"49.70030320000081, -87.22753900000028","49.649302200000015, -87.33652970000036"
"44.16541760000011, -80.71042099999985","44.08560219999994, -80.69091449999983"
"48.68885229999989, -91.87453800000023","48.73558370000001, -91.77829800000004"
"45.46114399999998, -75.6064515000001","45.40601479999997, -75.51794799999979"
"47.686345299999985, -79.99595159999994","47.60406500000002, -79.95325039999999"
"49.41088490000001, -82.3967297000003","49.44933897500016, -82.50224632500026"
"49.87558550000002, -97.13283200000009","49.82031010000016, -96.91268559999969"
"50.53807150000005, -100.04500930000015","50.669793800000036, -99.95002049999994"
"49.83574480000002, -99.64364550000036","49.72563370000023, -99.38272219999992"
"49.81045630000015, -99.63229500000088","49.69519130000024, -99.35228159999996"
"49.63084900000019, -99.38189389999994","49.78571139999996, -99.4817001"
"49.89649740000012, -97.02829129999992","49.87636569999992, -97.25845170000024"
"49.654583100000195, -99.35418269999998","49.81113280000008, -99.58458960000026"
"49.9271595, -97.19521440000054","49.808476600001484, -97.09519959999969"
"49.62853000000019, -99.37534769999994","49.8010504000001, -99.49325009999957"
"49.72961690000004, -99.59863179999967","49.64484330000019, -99.35223699999996"
"49.865348400000066, -97.09878409999988","49.89688280000005, -97.3087370999999"
"49.6312631000002, -99.33145299999994","49.82745890000011, -99.6520587000001"
"49.8882587999997, -97.02849689999964","49.85296879999995, -97.26067500000018"
"49.62164030000019, -99.32374159999995","49.8021964000001, -99.49663499999957"
"49.80600905000011, -99.61998780000002","49.67056860000019, -99.35612149999996"
"49.64468069999989, -99.31114400000008","49.78625790000009, -99.47254739999957"
"49.802021899999964, -99.4959748","49.63040570000019, -99.38061279999994"
"49.8975994, -97.05716570000025","49.84842489999991, -97.2609722999999"
"49.88279800000015, -97.16151109999977","50.028227799999875, -97.0280538000003"
"49.78183499999986, -99.58300490000018","49.68995200000022, -99.35497659999994"
"49.62914390000019, -99.37706759999993","49.78862760000009, -99.47292199999956"
"49.839011400000125, -97.26080780000034","49.892615200000044, -97.05075880000014"
"49.8710515000001, -97.00998459999974","49.885217299999994, -97.2287354000002"
"49.89497660000003, -96.96314939999986","49.87920439999979, -97.17743250000011"
"49.877120900000044, -97.26693669999965","49.892113600000066, -97.04272610000001"
"49.8042988000001, -99.59899689999973","49.656719600000194, -99.35488399999998"
"49.85707610000008, -99.69412470000024","49.676392700000214, -99.36053549999997"
