origin,destination
"41.70199620000018, 1.9850655000000046","41.535183, 1.998542200000003"
"40.2282341000001, 0.2145756000000026","40.01727629999993, 0.04010950000000254"
"41.26768889999998, 2.0231423","41.362902300000066, 2.1871583"
"42.4692995000006, -7.887431100000004","42.30016549999994, -7.845868399999994"
"41.395166200000006, 2.164321299999994","41.34198370000022, 1.9735226999999913"
"38.90191020000007, 1.3552349999999742","38.97258710000026, 1.4218817000000235"
"37.663306199999944, -0.7332003999999968","37.74921270000065, -0.728434499999997"
"41.69592200000004, 1.997542600000002","41.510517499999956, 2.018678900000004"
"42.36792609999958, -8.743028499999951","42.298425299999984, -8.818352500000005"
"36.48943749999963, -4.773743999999997","36.49496000000006, -5.37319669999999"
"41.28724840000041, -4.320600000000019","41.28500399999974, -4.167222999999997"
"41.341180300000744, 2.041928600000007","41.49168190000008, 2.248510099999987"
"41.394044900000274, 1.857347399999991","41.58740919999984, 2.5838053000000025"
"40.59121630000016, -4.43353109999999","40.49078330000015, -4.231075400000018"
"42.34319160000032, -0.5223932000000189","42.31461770000015, -0.2970847999999902"
"41.46431460000008, 2.155124899999999","41.3413179999999, 1.996686400000001"
"36.541548900000045, -4.753845300000019","36.51045039999996, -4.64919879999997"
"41.354739499999916, 1.9488545999999916","41.48434170000001, 2.217375500000001"
"43.58287310000001, -5.943680599999994","43.384244100000025, -5.943786000000003"
"38.08438100000013, -0.6475128000000199","37.9585460000002, -0.7679895999999959"
"42.276389800000196, 2.538534900000003","42.339321100000085, 2.3963682000000026"
"41.62524730000004, 1.1055771999999784","41.54162120000028, 0.949663599999988"
"43.218976600000055, -3.1230311999999847","43.34650440000006, -2.971077399999999"
"41.28026140000002, 2.0761513999999925","41.82017380000041, 2.2672318000000127"
"41.34428260000024, 1.9820391999999918","41.448885800000184, 2.2230365999999977"
"42.316242700000174, -0.277253999999996","42.361301600000324, -0.5535616000000191"
"41.791544200000004, 1.8245222000000003","41.67555370000003, 1.9957539000000022"
"42.34079970000031, -0.5159684000000191","42.32245820000006, -0.22558579999998227"
"42.54695720000006, -6.598287100000001","42.63501009999997, -6.595952499999997"
"41.63077889999999, 1.902009100000004","41.62687249999977, 2.0207881000000163"
"42.08585620000004, 2.9512819000000157","42.105165300000394, 2.7728682000000116"
"41.47947900000004, 2.215356799999991","41.390495499999965, 2.0076948999999935"
"36.11318360000012, -5.343695100000002","36.312081899999875, -5.248113199999996"
"43.17361580000013, -2.5591505","43.07342170000001, -3.3506580000000117"
"42.48321690000011, -7.257404699999993","42.52797160000017, -7.12660560000001"
"43.35728219999999, -8.489995700000005","43.290643799999906, -8.511689200000012"
"39.43733279999987, -4.854600399999987","39.50420210000006, -4.686878599999998"
"43.38411340000034, -8.402036900000002","43.312665399999844, -8.331305899999954"
"41.61380910000021, 2.613242400000006","41.43204920000007, 1.9168065000000154"
"41.51082639999989, 2.116949300000014","41.616241600000144, 2.100805199999986"
"42.32684470000005, -0.14641370000000056","42.3161227999999, -0.4568498999999837"
