origin,destination
"47.5000729, 12.789168700000026","47.425369500000095, 12.769186099999992"
"47.38537189999998, 12.796585300000004","47.49441540000025, 12.806846599999991"
"48.00202520000011, 16.024921500000048","47.92367199999986, 16.19569219999993"
"48.23046709999989, 16.41299980000001","48.21344460000013, 16.30407040000004"
"47.49868280000015, 12.570613500000027","47.49782610000009, 12.674228799999948"
"47.28521780000031, 11.447999099999983","47.271494099999934, 11.352769999999982"
"48.61869649999985, 15.391561799999987","48.684074399999886, 15.375433399999986"
"47.13250010000016, 9.847698899999978","47.05156549999961, 9.898942999999974"
"47.347779700000004, 9.756094499999996","47.39792260000007, 9.674344899999985"
"47.40735560000004, 9.710009300000001","47.349930000000576, 9.745079000000008"
"47.4954710999998, 14.99230230000005","47.43086610000009, 15.08718729999993"
"47.40796920000004, 9.902600799999977","47.4366395000002, 9.973560900000015"
"47.44495950000009, 12.762546900000022","47.40771640000021, 12.916158599999989"
"47.08599839999998, 15.513851000000006","47.11472409999982, 15.415478400000026"
"47.46724210000026, 9.658253099999978","47.43130789999998, 9.762069300000011"
"48.304771299999906, 16.351904400000002","48.28502919999996, 16.48930760000002"
"48.19821790000003, 16.14153620000009","48.1928820000004, 15.983972900000005"
"47.49033750000016, 9.65981330000004","47.50214800000024, 9.74505870000003"
"47.864079000000054, 12.999564900000006","47.80313560000012, 13.08329110000004"
"48.31719549999989, 16.566172199999972","48.30899839999996, 16.68934079999999"
"48.10787250000003, 16.290141599999995","48.137909500000156, 16.187780500000084"
"47.12447969999985, 15.451512599999953","47.05707300000038, 15.391629900000039"
"46.78002870000004, 13.770380399999995","46.788639000000366, 13.671081799999957"
"47.06655769999999, 15.427291600000002","47.134620000001355, 15.522226300000034"
"46.59907720000013, 14.31236740000004","46.60136609999988, 14.191813299999989"
"48.342206600000054, 16.302845700000013","48.24300889999992, 16.414637800000044"
"48.1823828000002, 14.065516199999943","48.21160740000055, 14.209773199999985"
"47.03956969999983, 15.494139000000002","47.09092950000006, 15.412608499999958"
"48.27672249999987, 14.33997270000005","48.25944319999999, 14.213484899999976"
"47.46656590000001, 12.361465500000033","47.408801399999994, 12.460745800000069"
"47.219264499999994, 9.674786399999993","47.12597720000015, 9.659619700000015"
"46.58250870000008, 14.11833229999998","46.62037169999994, 14.053542399999964"
"46.58444039999998, 14.307455799999982","46.62641199999974, 14.209020600000054"
"48.170708000000175, 16.617656299999936","48.23816999999993, 16.484975399999954"
"47.364529600000004, 13.447920999999983","47.33419170000009, 13.295549299999996"
"48.29915940000011, 16.458353899999977","48.23345400000006, 16.538369400000047"
"48.198838999999985, 16.551243199999963","48.27467460000008, 16.472770700000016"
"48.30503270000013, 16.24480950000001","48.23482869999999, 16.342650100000032"
"48.17263200000039, 15.99730000000002","48.19800980000015, 16.16005279999997"
"47.37871989999992, 9.783164800000044","47.36042850000007, 9.692502000000028"
"47.347826000000005, 9.756194399999996","47.406757900000024, 9.762181100000005"
"48.21342579999986, 16.49937529999998","48.27519139999969, 16.43689030000002"
"48.16128339999985, 15.976879899999993","48.19230589999996, 16.140213600000006"
"48.33806090000089, 16.213344100000008","48.30686280000018, 16.33419629999996"
"47.119224300000305, 15.536408599999884","47.077285099999855, 15.445705000000041"
"47.45950770000022, 11.522707699999993","47.40256650000017, 11.566315199999986"
"48.29471650000004, 16.332491100000006","48.316067100000076, 16.17549640000001"
"48.21899640000015, 16.21623889999999","48.14632949999997, 16.129887699999983"
"48.18791699999994, 16.335875600000037","48.10804269999998, 16.273521699999883"
"47.431120299999975, 9.744609600000043","47.3561856000001, 9.77107520000003"
"46.62125049999998, 14.329224200000013","46.5628210999999, 14.306700999999999"
"47.30156379999982, 12.94390370000001","47.29811319999993, 13.098720399999952"
"47.48791990000008, 12.665251499999949","47.498449099999895, 12.55578179999996"
"47.46466810000021, 14.911745200000013","47.49998600000006, 15.033457199999999"
"47.808675400000126, 15.369196399999996","47.72603109999989, 15.379170700000074"
"47.088382199999856, 15.447735600000007","47.0087873999999, 15.404201500000006"
"47.11165010000005, 15.467934299999989","47.142168599999984, 15.349743700000007"
"48.64794560000051, 15.312236499999983","48.72434640000012, 15.404088099999976"
"47.77693349999999, 16.282212599999998","47.70806350000008, 16.272848399999983"
"48.69181620000002, 15.362147499999983","48.62151820000008, 15.393484200000003"
"46.60989150000001, 14.31083660000002","46.65105480000013, 14.176664199999998"
"47.013511300000275, 15.33491739999998","47.03035669999989, 15.44044259999998"
"47.454839799999796, 12.37702770000001","47.397142500000086, 12.446901099999952"
"48.680282200000136, 15.434821000000033","48.63350440000047, 15.30916969999998"
"48.223364300000085, 16.19570430000001","48.20165320000018, 16.302720900000022"
"48.62519060000051, 15.308012599999982","48.68416889999989, 15.391270699999978"
"47.49024149999987, 9.692853699999993","47.4652120000002, 9.778009199999891"
"48.21676169999999, 16.446519200000086","48.18468470000006, 16.584057800000014"
"48.70256260000016, 15.348126199999953","48.6305407000004, 15.429318999999948"
"47.394803199999956, 15.02666279999996","47.41172399999992, 15.151037499999994"
"47.359349699999996, 9.621737600000008","47.36895299999981, 9.743101099999983"
"47.90562639999985, 16.926000100000028","47.887631100000135, 17.042749200000017"
"47.75549349999975, 16.278993899999975","47.71295629999988, 16.187179199999985"
"48.00075720000032, 16.04327889999998","47.935376999999995, 16.23103179999996"
"47.39127799999991, 15.095709999999931","47.42022660000008, 14.995155300000018"
"48.29665849999998, 16.29872339999997","48.28939339999992, 16.19160199999998"
"47.054018799999895, 15.44343789999999","47.08429580000021, 15.532866499999926"
"48.202674800000004, 16.17704170000001","48.14032130000016, 16.07184169999996"
"48.27555220000124, 16.45450389999992","48.201279400000026, 16.495759499999956"
"47.49782610000009, 12.674228799999948","47.475148700000126, 12.536890999999962"
"48.24390609999992, 16.397332799999973","48.311928000000144, 16.246440900000017"
"47.05989100000004, 9.917735800000099","47.10072890000004, 9.883521200000004"
"48.2204337, 16.375939599999988","48.14615700000017, 16.437265400000026"
"48.22810130000033, 16.429237400000055","48.269094100000196, 16.308676300000005"
"48.2794057999996, 16.400477999999946","48.199524300000036, 16.337791700000047"
"47.97116690000024, 16.02573640000011","47.93313530000009, 16.180497499999998"
"48.30895490000005, 16.263817600000035","48.257614299999965, 16.346121899999993"
"47.326931999999935, 13.155567200000009","47.335708399999994, 13.312110500000015"
"48.2670221999999, 16.382417600000014","48.35065650000004, 16.41111260000001"
"48.25067760000008, 16.273635900000034","48.23267829999976, 16.378098799999886"
"47.218631400000035, 9.570773699999911","47.19444720000019, 9.639834899999864"
"47.707145700000375, 13.587077299999955","47.627685400000026, 13.598157400000005"
"47.09982039999998, 15.483870100000015","47.14835900000007, 15.401158199999955"
"48.14189729999993, 16.312319000000045","48.11317120000013, 16.18459470000007"
"48.29368060000009, 16.31549169999993","48.28448160000001, 16.455980200000038"
"47.41922289999989, 9.849177699999998","47.46762000000006, 9.813883699999993"
"48.139694400000295, 16.202105400000026","48.17917909999998, 16.29870880000001"
"47.59629770000019, 13.174360599999826","47.66414270000002, 13.250098199999984"
"47.62326920000014, 13.158396899999971","47.67018170000008, 13.266385000000021"
"47.46466810000021, 14.911745200000013","47.48689680000013, 15.0282282"
"47.902832400000015, 16.9175579","47.897389999999945, 17.061885999999923"
"47.47866859999986, 9.710637100000005","47.49125400000025, 9.625592700000015"
"47.696758100000075, 13.07639120000002","47.64480259999999, 13.182051499999998"
"48.18468940000038, 15.98024050000001","48.15988120000006, 16.09738669999998"
"48.63961819999997, 15.433252600000053","48.711804400000034, 15.314064399999987"
"47.45419339999997, 9.744681699999967","47.35899740000015, 9.772784999999974"
"48.50857530000007, 15.663275699999947","48.45409669999997, 15.81885089999999"
"48.41208920000006, 16.652386500000016","48.542033200000034, 16.544447199999983"
"46.74316790000023, 12.961756700000011","46.74388950000004, 13.220356100000028"
"48.321399199999966, 13.845784199999935","48.389577800000374, 13.603816800000033"
"48.273065100000245, 16.91663589999997","48.15347920000021, 16.731785799999965"
"47.130894799999986, 10.266138699999992","47.23407019999989, 10.164224599999981"
"47.47456770000009, 16.48239629999999","47.652649400000335, 16.388547599999992"
"46.594244599999975, 14.103014799999988","46.62723659999999, 13.882346200000026"
"47.95134619999984, 15.228523699999979","48.11131569999992, 15.12202060000006"
"48.361486800000115, 13.690625399999995","48.41710690000002, 13.446029200000028"
"48.297924100000024, 16.440255199999985","48.13254610000021, 16.484632700000027"
"47.38250100000001, 10.904826799999988","47.39041109999994, 10.721021399999946"
"48.6958992000002, 15.795037900000004","48.72625889999983, 16.048463"
"47.20222259999974, 9.741929800000001","47.24925769999998, 9.605535000000009"
"48.716477999999995, 16.834305000000015","48.64257630000001, 16.631197399999937"
"47.30065890000004, 13.205544800000016","47.5037172000001, 13.167588399999989"
"48.43525140000028, 13.554171499999942","48.34687300000011, 13.761202799999953"
"47.20360139999993, 14.554010199999984","47.16800670000015, 14.812749900000057"
"47.28280300000003, 12.596294300000016","47.2881324, 12.859108099999988"
"48.23553930000016, 13.238930899999994","48.20351299999993, 13.482656299999997"
"47.418131700000146, 14.460301100000054","47.235308500000215, 14.555385800000037"
"47.61951459999996, 16.37187800000002","47.53541319999972, 16.56218449999999"
"46.61324080000002, 13.279141499999964","46.667520400000015, 13.060037000000001"
"47.25700029999992, 13.093806800000033","47.084540699999984, 13.10453579999998"
"48.0834773999999, 16.46355080000006","48.2601434999999, 16.490056200000037"
"48.52883190000042, 16.6267736","48.37982989999957, 16.681121199999936"
"47.16198999999969, 16.210570400000012","47.04524589999989, 16.34637260000003"
"47.168339500000414, 9.760786999999969","47.24084660000009, 9.899602799999997"
"47.08431170000035, 10.453995900000018","47.022320000000306, 10.306905700000017"
"48.244428300000024, 16.379191700000018","48.074236999999904, 16.46107690000004"
"47.276675799999964, 11.188637099999976","47.273611899999906, 11.412989799999997"
"46.72080999999994, 15.251455799999999","46.662603000000026, 15.453101999999912"
"48.70037109999997, 16.440049100000007","48.65007959999978, 16.66825589999998"
"48.01012139999998, 16.773472699999985","48.08704189999999, 16.56380210000001"
"47.32359820000018, 16.172954799999953","47.15637750000004, 16.16809020000001"
"48.63755349999956, 16.738277700000044","48.66535749999998, 16.50864870000004"
"47.77871870000011, 16.44478040000003","47.79989700000034, 16.69599329999997"
"47.1600925, 11.823927999999949","47.300654399999985, 11.883667900000034"
"47.19507340000008, 10.14475950000004","47.1405225000002, 10.281823999999997"
"47.699023400000144, 16.39535490000009","47.528282000000125, 16.47765819999998"
"46.55463949999981, 14.031982800000053","46.52900120000022, 14.26926810000009"
"48.46008099999998, 16.72960569999999","48.57319210000008, 16.890964900000007"
"47.24037769999985, 9.653807700000046","47.3366969, 9.656899199999954"
"47.419222000000026, 9.815432500000009","47.439697700000174, 9.9704741"
"48.69225109999999, 16.456008000000008","48.57121150000009, 16.582638900000006"
"47.45437260000015, 9.849482599999998","47.44918410000023, 10.001116400000097"
"48.67694379999998, 15.63177020000001","48.68416889999989, 15.391270699999978"
"47.601916300000106, 14.282552000000013","47.50855350000005, 14.04780299999993"
"46.798575200000165, 13.58578560000002","46.75763080000004, 13.339585900000023"
"47.325538200000096, 11.849746499999975","47.15526820000012, 11.860131999999957"
"47.65943459999998, 12.740320700000002","47.502793699999934, 12.784137900000015"
"46.70264640000017, 14.077413100000056","46.8002966999999, 13.900426399999937"
"48.035773200000236, 16.492703599999956","47.86553649999999, 16.416315900000004"
"47.1046399, 10.955074300000014","47.222725500000216, 10.837928500000025"
"48.10287720000053, 16.321422799999947","48.30483199999998, 16.369471300000015"
"48.106223400000104, 17.06880009999994","47.96581440000004, 17.042390199999996"
"47.15157000000021, 10.41077610000001","47.110957300000166, 10.22925679999994"
"47.52167550000007, 14.376062900000074","47.53777530000009, 14.104929099999962"
"46.690813299999924, 14.058941800000017","46.62884389999994, 13.847910299999981"
"47.452123999999806, 9.816549900000014","47.46371680000041, 9.987972700000066"
"48.17671970000003, 16.884952299999878","48.142779, 16.647085399999987"
"48.61530090000029, 16.895278499999986","48.617387700000165, 16.678275800000044"
"47.21786019999997, 10.734133399999997","47.3190461999998, 10.822496099999958"
"48.20167699999981, 14.15609169999996","48.12965459999987, 13.883282800000055"
"48.4657342000002, 16.747514399999986","48.33626169999993, 16.8410756"
"47.21880050000016, 12.176824700000035","47.27823920000004, 12.386319800000013"
"47.21136680000018, 10.85528889999998","47.176820600000674, 10.612499900000067"
"48.541268200000175, 16.520346500000077","48.52570399999975, 16.27112950000017"
"47.255004599999886, 10.224295700000063","47.278126999999664, 10.427622200000025"
"47.10113840000005, 15.015554099999978","47.00588899999989, 15.229554900000004"
"46.548113599999866, 13.79027620000005","46.57369519999999, 14.032293500000009"
"47.13096230000028, 10.594432300000028","47.14659040000002, 10.417869600000047"
"47.64805139999985, 12.213873399999972","47.5337504000002, 12.05251969999992"
"48.53859100000015, 16.385051300000004","48.379237299999915, 16.34704110000012"
"47.288508200000045, 12.438594500000004","47.248025899999966, 12.210544599999986"
"46.97658539999998, 15.78160090000002","47.11467100000005, 15.623886899999995"
"48.35958380000016, 13.7612102","48.42670650000006, 13.533981900000027"
"48.1086741999997, 16.254555000000007","48.26803689999994, 16.36387269999998"
"47.30794210000025, 9.588550700000047","47.38462720000005, 9.72711839999997"
"46.91087480000068, 13.238729399999974","46.76595899999991, 13.324612100000085"
"47.14538380000001, 9.68964179999999","47.14700180000025, 9.882480700000054"
"47.59012509999995, 13.613494999999979","47.59196480000017, 13.332168300000005"
"48.6821843000002, 15.842899100000011","48.7521339999999, 16.065506600000003"
"47.43098569999996, 16.534813399999994","47.47574110000032, 16.313549300000012"
"47.416334000000056, 12.912052500000005","47.45515340000006, 12.67157529999998"
"48.013462599999954, 16.995376300000018","47.880452699999644, 17.067735300000017"
"47.08780270000014, 9.864879599999949","46.99290449999991, 10.019326599999967"
"46.9725401, 10.2032051","47.065357499999934, 10.370304199999966"
"47.22864420000006, 12.187694899999972","47.27377250000024, 12.401923799999965"
"46.55274580000028, 14.273063799999951","46.70191739999994, 14.353573899999988"
"48.66675359999995, 16.437343300000016","48.72448840000003, 16.656975400000018"
"47.307501099999826, 10.585057600000022","47.26067809999995, 10.369936600000035"
"47.956482499999964, 17.030142599999973","48.07312500000004, 16.902671799999958"
"47.24486600000009, 9.88831209999998","47.21913250000004, 9.744269499999998"
"47.7858339000001, 16.30220459999997","47.77886650000021, 16.044645300000017"
"47.07763770000005, 11.262309699999967","47.19123090000047, 11.40916090000004"
"48.70184739999999, 16.065555000000042","48.73404059999991, 16.300663699999998"
"47.802668399999966, 16.020794200000037","47.8160408999999, 16.26836340000002"
"48.14156070000033, 16.98774889999996","47.96719620000004, 17.0313089"
"47.50416510000012, 16.495597300000018","47.394106700000115, 16.337647600000007"
"48.28219349999995, 16.561693699999985","48.18660330000207, 16.353404500000032"
"48.27876819999983, 15.728500700000085","48.26338230000004, 15.987634300000034"
"47.075747999999805, 15.689572800000025","46.96120510000026, 15.866686199999974"
